genotype,day,fly,fly_id,alpha,beta,p0,log_alpha,log_beta,logit_p0,chamber_id,fly_id_64,var,exp_name,date,jumpdata
KK,21,65,72,0.13263634500000002,0.215144967825,0.4285128255,-2.0201441437649286,-1.5364432091181655,-0.28792137241817245,4,8,2,2111mb,2024-04-04,010110000000011000100000000000101000010000000010000000001000000000010000000000001011000001000000100010010100000000000001000000000000000000000000000000010000010110000010000000010000100000000000000000000111100010100000000000000000100100010000100000000000000000100000001000000000000000010000100000000000011000010000000000100010100000000000000001100000000000010000000000110001000000010000000100110000000110011101000000010000000100001010000000000000000000000000100000000000010000000000000000000101100110000000000000000000001110000100000010000100000000000000000001000001100000010000000001100000000000000000010000110100000000000000010000010000000001000000000001010000000000000000100000000001000000000001000000000000000110010000000000000000000100000000010000100100000000000011000001100010000001100000000000001000010001110000000000000000100000000000000000000001000100000000001010010010000001000101000010000000000101010000000100000000000000000010100000001000010010000000000100000000001000110001000000000000000101010000111100001110000111100100100000010000010010
KK,21,66,73,0.106629573675,0.1843044304,0.36152757575000005,-2.2383943791312877,-1.6911663755285542,-0.5687401660522731,13,9,2,2111mb,2024-04-04,011010100000010000100001100010000100000111000101000101000000000001110000100100010100000000000000001000000000000000000000000111001000000001000000000000000000000000000000100010001001011001111001000111100011010110000100000000000000000000010010000000000000000010000000000000000000000000010000000000000010000000000000000000001100000100000000010000000000000000000001000000000001100100000000000000000000000001101000000110000100000110000000000000000000001000000000000100100000100000000000000000001100000000000000000000000000000000000000000000011000000000000100000000000000000000000000100000000010000000000000110001000000000000100001000000000000100000000001000000000000000100010000000001000000000000000000000000000001100000000000001010000010000000100001010000000000000010000000000000000000000000000000000000000100001000000010000000000000000000000000000000000010000000000000000000000000001000010001100000000000000000000000100000000000000000000000000000000000000000000000000000000001000000000000001000001000000001000000111110100000000010000010000001010010000001
KK,21,67,74,0.0614289877625,0.257806721325,0.65316711575,-2.78987344184374,-1.3555451169588857,0.63298995416463,14,10,2,2111mb,2024-04-04,111001000000000010000000000000000010000000000001000010000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000001011110000000100010000000000000000000000000010000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000000000000000000000001101000000000000000000100001000000100000000000000000000000000000000001000000000000000000000000000000000000000000000000000001100100000000000000000000000000000000010100000000000000000001000000000000000010000010000000000000000000000010000000000010000000000001000000000000000000000000000000000000000000000000100000001000000000000000000000000000000000000000000000001101111001000000000000000000000001011011000100100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000100000000000000000000000000000000000000100000000000000000000000010110011001011000111101111000011100101010010100000
KK,21,68,75,0.15350897800000002,0.139207252875,0.7623363853749999,-1.873996225065928,-1.9717914284521145,1.165531618925657,15,11,2,2111mb,2024-04-04,111111111101011001111110010101010111110101001111001000110011101010110010011000110000101111100011101000000110110110101011100000110110111101011111101011101110101100110000000100001100011001110000110111001111111100100110001100010000010011000001100010100111000010000101111010110100001011001000001001110010110010111100101101101100010010001110000110010000000001101110001101100110011100000000000100000110100111111110000000001101011011010101110001011010111010000100010100001010111001010000100001011010001100100101111101011000010111111010110110001100000100101101111011000010101000100110001000011110000100100111010010011101001110111111001101011010101000000010111000001010111110111100100000100010010001011111010001111110001000100111001100111101000010001110000100101000111011010001101101001100000010011100111111001001111101111001110001000001110000000101101100101000110111011000001000011101100011001010110111000100010000101000000000100000101011011101011010100000101010000010011111111000001000000000001010111001011011111101011101111011111111111001111000001101111111
KK,21,69,77,0.14982656705,0.141365051975,0.7899500479999999,-1.8982768734901825,-1.9564097132462515,1.3246243439838499,9,13,2,2111mb,2024-04-04,111101110010101000001100111100011110010101110101001010101110111011011010000001011110010001010000101000101011000100101010100101010011001000111000110010000110100101000111111001000111011000110100011001100111101000111110100100010100000010000110000111111100100000000011001001111110100101011111111011001011111011101010111001101110011101010011011100001011100000111101000110100110010101010010001001110000010010100110101111110011000000110011110101010000110001000111101000000111001111001100001010011100110010011000000011001001100101111111011011100000100001100101001101111101111101110010101011010011001101000111111011011100010100111111011010110111100000000001010010101000001000000010011101101101101111000101010010000000001000111000011101010101101101011110100001001011010001100010111011101011000000010010011100001111111111011111000101111010110100001110110100110000000010110110110111101010001000000011101010001100101110000000001000110101010110011001010000000011000000010000010000001010001100001100010000001100010011111111111111111111010011110010100111011111101111
KK,21,70,78,0.03254463404601875,1.0829157670499998,0.14295387370124998,-3.4251427765741256,0.07965718757021,-1.7909697234390538,10,14,2,2111mb,2024-04-04,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
KK,21,71,79,0.42167890844125,0.2390185747487875,0.655028673,-0.8635111350335607,-1.4312140114563878,0.6412177068170559,11,15,2,2111mb,2024-04-04,101111111111101111110101111101111000110011110110010100101111011011011010001001001010111111100110111011110111101111111111000111111000000101010101111011101110011011011101111011011000000010110110011111101100011100000111010101011101101011101000010001010100101101100111001111110110110111011111111011111101100101011011101000001111110011001100111011001101101111010011101000001001010001000110111100110001111010000101011110000010011001111100001011111011100010000011000101010101110110100010110101100000000110010111110111110110110111100111111111000010000110010101001100011111100001111001101100111010110110100011100111011101100000010111011100100011110011111010111110111100100010001101101111001001100101000000100100111010101110001110100001011110011101001101001000001110000100110010001111100100010100100101001010011110110111101010101110000001101101010110001000000101000100011011010011100000000001011001010011001010010110000010101111111001010101110111110100000001110000000000110111101110010110101100011000000011101000111011111111110000011111110100001111111011110111
KK,21,72,81,0.146732392175,0.21464431471250003,0.54253879025,-1.9191448126516042,-1.5387729709772673,0.170567491934166,21,17,2,2111mb,2024-04-04,111101110000010001100010000000100011010001000001100101100100000010000001000000000100010000000000111101000101000000001000000000011100100000000000000001001100010100010111010001000100101000001111110000001110110010111000000000001100010000000100001011010000000000001000010000000010000110000000000000000100000000000000000111100001000000100000000100010000000000110000010100010000100000000000000000000010000001001001000000011000000010000000000000000000000001000100000000000000000000100000000100110100000100100011000000000100000000010101110010010000100000100000000000000011000000010000001000000000000000000110010101100001000000000000110011000000001000001000101100101101100010000000000001000000000000100010000000000001001010101100001011100001000000100000000010000000000000000000000000000111010010100010010000110001011010000000000000000011011001010000000000000001100000000000000000110000100101000000000000010000001000000001000000000010000010000010000011110000011000000000000000000000000000000001100000000000010001011000010010110111001110111111001100110100000001
KK,21,73,82,0.1719446496875,0.361360063175,0.1687577278625,-1.76058265810119,-1.0178804128101449,-1.5944571718053249,22,18,2,2111mb,2024-04-04,100010000000000000000000000000000000000010000000000000000000000000000000000000010000000000000000000010000001000000000000000000000000000000000000000000000001010101000000000000000100000000000000010000000010000000000000100000000000000000000000000000000000000000000000000001010000000000000000000000000000000000000000000000000000000100000000000000000000000000001000000000000000000000000000000000000000000000000000000000100000000011000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000100000000010000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000001000000000001000000000000001000000000100000100000000000000000000000000000000000000000001000000000000000001000000000000000001000000010000000000000000000000000000000000000000000000000000000001000000000000000000000001000000000000000000000000000000000000000000000000000000100000000000000000000100100000000000010001001000010000000000000
KK,21,74,83,0.2164886933125,0.411066710425,0.25582141076250003,-1.530216957787886,-0.8889997651875597,-1.0678014585014255,23,19,2,2111mb,2024-04-04,100110000000100000000000000000000000000010100000000100000000000000000000000000000000000000000100000000000000000000000000000000001000000000000000100010000000000000000100000100000000000100010000000001000100010000000000000000000101000000000000000000000101000000000000000000000000100000010000000000010000000000000000000000000000000000000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000000001000000010000000000000000000000000000000001100000000000100000010000100000000000000000000000010000000000000000000000000000000000000001000001000100000000000000000000000000000100000000010000110000001010000001000010010000000010000000000000000000000000000000000100000000100100000010000000000000000001000000000000000000001000000000000000000000000000000000010000001000000000000000000000001000000000000000000000000000000000000000000010000000000100000000000000000000000100000000000000000010000001001000000000010001000000000000000000000000000000001000000000000000001010001001000001000000100100001000100000010001100010001000000000110001
KK,21,75,84,0.07651107577499999,0.2996565233,0.31156485462499994,-2.5703197672569096,-1.2051183825835468,-0.7928135991456761,24,20,2,2111mb,2024-04-04,110110000000000000000000000000000000000000000000000000101000000000000000000000000000000000000000000000000000010001000000000000000100000000000000000000000000000000000001000000100000000000000000000000100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000100000000100001000100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000010000010000000000000000000000000000000000000000000000001000000000001001100000000000000000010000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000010000000000000000010001110000110000000001000000000000000001000000
KK,21,76,85,0.0507503204604125,0.7807276479874999,0.1543932720775,-2.98083734658929,-0.24752891212725894,-1.7005513288996472,17,21,2,2111mb,2024-04-04,000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
KK,21,77,86,0.2315212414375,0.7224959965000001,0.2725228281,-1.4630836539955958,-0.3250434001873727,-0.9818602362831198,18,22,2,2111mb,2024-04-04,000000000000000000000000000000000000001000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000100000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000001000000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000001000000000001001000000000100000000001000000000000000100010000000000000000000000000000000010100000000000000000000000000000000000001000000000000000000000000000000000000000010000000100000000000000000000000000000000000000000000000000010000000000000000000010000000000000000000000000000000000000100000000000000000000000000000000000001000000000000000000000000000000000000010000000000000000000000000000000000010000000001000000000000000000010000000000000000100000000000001000000000000000010000111100001000000010000010100011001000101000000
KK,21,78,87,0.31740916502109373,0.27769883108165005,0.03450327475125001,-1.1475635960039592,-1.2812180939629016,-3.331588470236846,19,23,2,2111mb,2024-04-04,000000000000000000001010000000000000000000000000000000000100000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000001000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000
KK,21,79,88,0.143758951575,0.17530710218874998,0.285578872125,-1.9396173294174,-1.741215973393322,-0.9169543528424683,20,24,2,2111mb,2024-04-04,010111000000000000000110000010100010000011100100010000000000000000000000000000000000000000000000000000000001000000000001000010000011000000010000000000000011100000100101010000100100000001000000000010000000000000000010001011011010000000000110000000000000000000000100000000000010000000100000000100000010010000000000000000000000000100000000000000110000000000000010001001100000000000000100000000000000000000100110000100000000000001000001100001010000000100111000000110000000000000000000001000000000000000110010000000000100100000001000000010000000000000001100000000000000000000000010000000000000010000000000001000111000000011000000000100000000000000101110000000000000000000000000110100000000001000000000000000000000001000000100000000001000000100000000100000000100001000000000000000000000000000000010100010000000000010000000010010000100000010000000000000000000000000000000000000000000100000000000000000001000000000001110011000011000000000010000000010100000000001000011000000000000100110000100000000000000000111000001000010000000010000011100001001100011000100
KK,21,80,89,0.176499105775,0.2395282621,0.5735543398749999,-1.734439469052215,-1.4290838645002595,0.2963677334251399,29,25,2,2111mb,2024-04-04,101100100000010000001000100110101010110000010110000000000100010010000110100010000000111000010001110000001000010010000010001110001000101000010000000000000000100000001000010000010000100000000000000000010101110100000000100010000100000010000010000000000000000000000010011001010000000000001100000000000000000000000010010000000000110001010000001000010000000001000100000000000101010000100101101010000010010011110000000001100000010001000010101001010100000010100101010000000001000000101000000000100000000001000000011000001001000010000000001011001100111001001110100000001010000100001010000001100001010000000000101000110100100001101010100011000000011001000111001011100111010000000000010001000000000000001010100101110101000101110000000000000001000000000101010100001000001010010011010010000101011000000010111010000011010101101000110001001011110011000000000000000000010000000100000000000001110000100000000100000000101010000001000100000000100000000000100010011001010000000000000000000000010111000000100000010000010011001100010100110011101011011101100010001111111010
KK,21,81,90,0.10726697287499999,0.0825840827625,0.6333232626249999,-2.232434478450296,-2.493938319657915,0.5465003399322145,30,26,2,2111mb,2024-04-04,111101111111111111111011101111010000100101100011100000000111110011111011100001010111111111110011110011011110000000101101111111010000001011110000110000011110000100101010101101011100111101111010111111000011111011010100111101000011001000000001000000100101101011000001001100110000001111011110110000000000000000010111100001100010111110000000000101101000000010111100100001100111100010001000000000101011111111010110100000011100000000010000000010001111101000110000010101100010010110101100101000001011000100101001110011000101001110010001110000000001110000000010101001100010000011001101111011000000010000000100111111011101001010100011000100010110011100010000011000001100110100001011111011000101110100101001100000101001101001011000000100001000010000000000011011110000000001000010110110101110000011000000110111100111110111111001000010110101001101001001010000000000000100001000010110000000010010010001111000000001111011100000111110000000100000100111110110010000000000001010001011100110011010110000100001111001110001100101101110111101000001010011101101100001000111
KK,21,82,91,0.141975989136,0.12025568763625,0.5928706875,-1.9520973262698513,-2.118135072684449,0.3758454541838522,31,27,2,2111mb,2024-04-04,000111010110101010010001011111111000010010010010000011011010011000100010100100101010111111000100001001100111111110000101110011111101000101000011001000111010011011010001110100010100100101000100011111001011111111111101101000000001010000010111111100110011110000001111100000001001101110110001010000001110110100111000111001010100111000011000010001111000000010000111110110101000100010000001001000000011000011010100001101111000000001001000001100010100010011000100011010011110001110001110010001111010100100000000100111101001010001100100000000000110100100000010100011010000000000000010101010100100100100000000000111000110000000110000000000100001111000010110000100001001001111010000100010100110000110100000000110111000100000000111000001001010000011110100101011010000010000100101000100000001000000000100110001111010111100100001011011111110001011000001000001000010000001000111100111101001011000001100000001100111000000100000011011000011000010000000000000010000010100000000000000011000000001110000110001000100011100011101101110110000111011000111101111010011001111
KK,21,83,92,0.18907848945,0.26146572776250004,0.441939023375,-1.6655930620354908,-1.3414520642479397,-0.23329631712102494,32,28,2,2111mb,2024-04-04,000101100010000000000000000000000001000000111110000000000000001000000000101010000001100001000000000010000000000000001110110000010000000000100001000000000000010000010000001000110000000000000000000000010101100010000000000001001100000000000000000000001110100000000011000011000000000000000001100000001001010111001000100000000001000010000000000000111110000000000000000010000100101000000000100010000010000001101000000101010001000000100010011000000001000001100000000000000000101000100010000000000100001000000000110000000000000001000100010000000010000000000000000100001001111111000000001001000000001000001011111100110000000100100000000000000100100010010001000000000000000000110000000110000000000000001000000010000000001001010000000010000100101011000000000100100000000000000000000110000100000010100010000000000001110000000000000000110000000000000000110010100000000000000000000010010100000000100000001000100000000110001001000000100000000000000000100001111001000000000000000011000000000010100100001100000000010010100000110001010110010110010010111001001100001000
KK,21,84,93,0.373514457775,0.6678177726625001,0.2543660090125,-0.9847985662561596,-0.403739938076348,-1.0754606409362433,25,29,2,2111mb,2024-04-04,000000000000011001000000000000000100000000000000000000000001000000000000001000000000000000000000000010010001000000000000000000000000100000000000000100100000000000000000000001010000100000001000100000011000000011000001010000000101000000000000000000000000000000000000101100000000000000100011000000000100000000000000000000000010000000000000000000000000101001000000001000110000000000000000000000001100001000000001000000000000001000000000000000000000000000000000010000000000000000010000100000100100000000000000000001100000000000000000000000000100000000001101000000100000000000000001000000000000000001000000000000000000000000000000000000000000000101000010000000000011000000000000000000000000000000000000000000000000000001000000100000000000000001000000000000000000000000000000000000000000000000000000000000000000000000001000000001000001000000000001000000001011000000000000000000100000010000000010000000000000000000000000000001000000000100000000100000010000110000000000000000000000000100000000000000001000000000000001010000000000011100010111010000000100001011
KK,21,85,94,0.42148239777499996,0.6357719985125,0.652969536375,-0.8639772633256427,-0.45291527282083216,0.6321179088688842,26,30,2,2111mb,2024-04-04,100001100000100101011000000000100000000001000000011011000101000000000101001010100000001001100000100100001100100010011010000111000010100001000000101011001100000000101010011100000100000000100000001001010100101011000000000001001010000001011010000010000000101000011010001000000000011000101000010010000010000000001110010000100000011000010111000001000100001100010110100000000001101011000000000001110110101110100000000000011100000000000100010001000000000101100000101000010000010100110001101101000000000000010100100100100000010100001111000000001001010000011000000000000101001000000011011101000000000001011000110101000001000000110001010001000000100001111000001000000011000000001010101010000000000000101100000010000000000100001010001000010111100001011100011101000001010111000000000000001000100010101000000110011010100100110011001000000001011000000110100011010001010000001100110000000000010100010010011011000000010000010110000000010000001100011000010000000010110000000011000000001000101001101000100001001010000100110001111111111000011011111001111111111101011010
KK,21,86,95,0.41268658928624996,0.32745003524656874,0.0541600266625,-0.8850668378176058,-1.116419799678536,-2.860130272470372,27,31,2,2111mb,2024-04-04,000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000001000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000001000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000001000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000001000000000000100000000000000000000001000000000001000000000100000000000001000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010000000000000000000000000000000000000000000000000000001000000100100001000000000000000000000000000000000000010000000010000000010000000001000000000000000000000000000000000000000010000000000000010000000000000000000000000000000000000100000000000000000000000000000000000
KK,21,87,96,0.07547660465000001,0.2988457542875,0.38579935975,-2.583932542932894,-1.2078277106473243,-0.46500420948744287,28,32,2,2111mb,2024-04-04,010000000000000000000000000000000000000010000000000000000010000000000000000000000000000000000000000100000000000000000000000000000001000000000001000000000000000000000010000000000000000000000000000000001001010000100000000000000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000100000000000000000000000000000000000000010010100000000000000000000000000000010000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000101001000100000000010000000010000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000010000000010000000000000000000000000000000000000000000000000000001000000000000000100000000000100000000100000000000000000000000000000000000000000000000010000000000000000000010000000000000000001000000100000000000000000010000010000000000000000000000000000000000000000010000010100000000000000110010000001001000001000100
KK,21,88,97,0.17846777591250004,0.5383991433000002,0.32959852825,-1.7233472211602618,-0.6191550918490214,-0.7100014117321841,5,33,2,2117mb,2024-04-04,110011100000000000000000000000000000000000001000000000000000000001000000000000001000000000000100000001000000100000000000000000001000010000000000000000000000000000000110000000000000000000010000000001001000000000000000000000000000001000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010100000100001000000000000000000000001100000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000100000000100000000100000000000000001000000001000000000000010000000010000000000000000000000000000000000000000100010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000001000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000011111001000100000010001000000000010000010010
KK,21,89,98,0.06938966912125,0.8854438975875001,0.22567068235750004,-2.668017282474468,-0.12166618052808968,-1.232920479215867,6,34,2,2117mb,2024-04-04,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000
KK,21,90,99,0.0758722073875,0.1757963407625,0.5803602975,-2.5787048357163846,-1.7384291087230037,0.3242526213381774,7,35,2,2117mb,2024-04-04,101111101100010000000100000000000000010000000000000000000000000000001000010000000100000000010000000000100100000010000000000000000000000000000000001000000001000000000100100100000000000000001101000000010001010101011000000000100100000100000000000000001000000000000000000000000000010000000000000000000000010101000000000000000000000000000000000000100010000001000000000000000000000000000000010000000000000011000000000000101000010001101000110010000000000000000000000000010000010000001000000010000000000000000000110000000000000001100000000100001000100000000001000001000000000001000001000001000000000000000000000011111000000000000000010010001000000000000000000000000001001000000000000000000000100000001000000000000000000000001000010000010000000011000000000000000000000010000000100010000101010000010000000000101111000000000001100010000000000100000000000000000000000000000000010000000101000000100011100100000000001000000000000000010000010001000001001000001000000000000010000000000100000000000000000000000000000011110110100111001100100000100010101101010011101011
KK,21,91,100,0.120206766375,0.33465910109999997,0.564988973,-2.11854196582813,-1.0946428739289984,0.2614348339491457,8,36,2,2117mb,2024-04-04,101100101100000000000000000001000000000010100000000101000000001000000000000100000000000000010000010000000000000000000000000000000000000000000010000000000000000001000000000000100000000000101000000000000010000001000010000000000000001000000000000000000000100000000000100000000000000000000000011000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000010010000010001000000000000000100000000000000000000100000000000000000000000000000000000000000000010000000000000000000000000000000010000000000100000000000000000000010000000000000000001000000000000000000000000010010110000000010100000100110010100100000000001000000000000000000000001000000000100100001010000000000000000000000000000000000000000000000000000001000000000000000000100000000000000000000001010000000000001100010000000000000000100001000010000010000000001001000001000000010010100000011000000000000000000000000000000001000000000000000000000000010000000010000000001000001000110100000100000000000000000000000011111100000010110011111110000101101000010101000011
KK,21,92,101,0.320888701875,0.40446401719999997,0.4016104875,-1.1366609391053246,-0.9051925026827063,-0.3987592182749049,1,37,2,2117mb,2024-04-04,100100010100011001000000001010000000000010000010110001000000010000000001010000010000010100000001010000100000000000010000000000000000000000010000100100000000000000000000000100100000000000000110000000001010101010001000010000000111010000110000001000010011001010000000100011001000000100000010110101000000000100110000100000000000010100010000000100100100000100000101000000010100000000000000001001000010100110100001001011100001110000010100000011000000100010000000000000000000000000001000010000100100100010011000000010010100100110000000000000001001001010000000101000000000000100000000000000011100110101010000100000001010000000000000000000100001000000000010000000010000010000000010000000000000010001100001000110000100111100000000010000101100001000001011100000000011010000110000000110001001010001000000000000010000000000000110100100000101000001000000001000100100010000001000000000000001100010000000010010000000100001001101000000000001001000001000101000000100110000000100000000000010000010010000010000000111000001100011000000010001001110100010001110001111101000
KK,21,93,102,0.35148969020000004,0.4303187383375,0.5952758885,-1.0455748990292855,-0.8432290929383935,0.3858193474240433,2,38,2,2117mb,2024-04-04,110000100000000110000010101100101011011001101011110011001101000010101100101100010000001110000000100010000100000011111011101101101111001111000001000000111100000100011010000110111110000100010100001000110110000000000010001101100000000100000000001101100000000000010010001111010000000000100011001100010100010100010000000100010000010000010000000000111010100010011110000000010000000000010000000000000000010100000000011001111001001010000000000000010100100100101000011000001101100000000011001000000010000000010010100010010101000000010101010000010010010000000010010101110011001100010100110010100000100101000111101010110111100110001000100101000011000100000000010010101101011100000000000000100101101100101101010101110000000000001100010010100000100000010000010000101000000100011000000010001100000100000100000001001111011111000001001100100010100000011000000010001000000010100100010100011010000000000101000000100010001101010011000010000001010001000001101011000010001100100100010100000010010000000000000000001010001011110111110100110110000111011000011001110111001111
KK,21,94,103,0.1236567781625,0.137714491975,0.5291300145,-2.0902454691899934,-1.9825726356842506,0.11665215913043984,3,39,2,2117mb,2024-04-04,001001111001010000011101001010111100000000010000100100000100110010100001100100111000000111000111001001001001011001100011101100101010010000000110001001001100000000001011100101001010110000000000100110001001110001000111010000000000100001000000101010000010001110000010000101010000000000101001100000001000000001011000000001000100100000000101000000100100010000000010000000100100010100000000000100000000100000110000110111110000100010011100000000101000011001010000011000000010000000010110001010000011000001000010000000000110000000000100000000110100000000001000000010010101001100011100000100100000100110000000100011100010100000001000100000000000000000001010111010000101000000100010111000100100000001000000011000001100101011000000100000000010000000000101000101001000000000000000000001000001000010000000000000101011000100011110001010000001100010000000010000100010100100010000100100100000000000101100000100100110010011010000000011010001010001001000000000101010101100010000000110011000100000000011100001010000000001001111111101110010110110000000100100110010111101
KK,21,95,104,0.15520075048749998,0.46577291330000004,0.24471280777499999,-1.8630358356293752,-0.7640570741458698,-1.1270127541709583,4,40,2,2117mb,2024-04-04,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000100000000000000001000000000000000000000000100000000000000000000000000000000000000010000000000000000001000000000000000000000001000000000000000000000000000000000000001000000000000000000000000000000010000000000000000010000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010000000000000000000000000001000000000010000000000000000000010000000000000000000100000000000000001000000000000100000000000000000000000000000000000000000000000000000010000000000000001000000000000111010000001000000000000000000000000000000000100000000000000000000000001000000000000000000000001000000000000010000010000000000000000000000000000000000000000000000000000000000000000000101000000000000000011000000000000000000000000100001101001001000001
KK,21,96,105,0.398990396205,0.1713150214173525,0.291342562375,-0.9188179320436067,-1.7642511867940847,-0.8888724819238173,13,41,2,2117mb,2024-04-04,001110011101011001000000000000101000100000000001001110100101100100100011001000100100000110111001010010100000000101000101110000100000000000000000011000010000110100001110000100100000000110001000010010000100100101001000011000000100000000100001101000000000100000010000100010000000101111000000000000000011000110000011101011011100010000000010010000000010000000000000000000000110000000001000000000011110101110100010000000000000100100100000000011000110000000101000000000000101000000000000100110010011001101010010110000010001000010110000000000010100010100110000000000000010110001000100000100000010000100000000001101000010000000000100000011000000001000010001001100000000100000100001010100000000010001001001000001000000100100000111010100001000000010000000100001010010000001010000001000010000001111010000111010000100101010000011101000000000000000000000000100000010001000000000000000000000000001111001000100100000011000100000001000010000000010000001100100110000000001000001100100101010000000000000000000000100001010100001001001010010000011000000101000010000000000
