genotype,day,fly,alpha,beta,p0,log_alpha,log_beta,logit_p0
KK,14,6,0.15475751725,0.153921400125,0.5853639949999999,-1.865895791860571,-1.8713131956599074,-1.704170179622009
KK,14,7,0.23679434336249996,0.06551067825125,0.6697083612500001,-1.4405632640848858,-2.725542122891704,-2.657787044039792
KK,14,8,0.21545819675,0.11841548537499999,0.7950160637499999,-1.5349883708540002,-2.1335557764441178,-2.0075213706258275
KK,14,9,0.10006088637499999,0.14128974675,0.6207518575000001,-2.301976414526375,-1.956942555618795,-1.8046188346770236
KK,14,10,0.120928246125,0.17564949137500002,0.645437575,-2.112557916515132,-1.7392647959477072,-1.546105330973841
KK,14,11,0.260164409625,0.23064781199999998,0.7789469699999999,-1.3464415031007448,-1.4668633552578567,-1.2046569227342492
KK,14,12,0.28718278075000003,0.36429318875,0.5954361187499999,-1.2476363992113266,-1.0097962719582176,-0.5567784614276625
KK,14,13,0.09729050162499998,0.11333477912500001,0.7689323200000001,-2.330053914031117,-2.177409193136115,-2.0571213966681783
KK,14,14,0.29826898175,0.3508068308750001,0.6590014575,-1.2097595762740505,-1.04751954639604,-0.6154945810103812
KK,14,15,0.10604754062499999,0.08961691875,0.5820217,-2.243867788952283,-2.4122111514916904,-2.3183213518447023
KK,14,16,0.15034210825,0.42496106887499996,0.45749031625000003,-1.8948418601170904,-0.8557577169005578,-0.30244018272815076
KK,14,17,0.158497338875,0.19029734187499997,0.43699314125,-1.8420174752379224,-1.6591674728543089,-1.4480792854105253
KK,14,18,0.075818514625,0.106249883625,0.6640603887500001,-2.5794127598930254,-2.2419615664723285,-2.1296325117081905
KK,14,19,0.35790811362499997,0.28882959825,0.47311891,-1.0274789913777091,-1.2419183901996658,-0.9010751772143029
KK,14,20,0.542870023125,0.31153513530375,0.25242053875,-0.610885355795239,-1.1662431532028643,-0.7929521594187947
KK,14,21,0.053746429236250004,0.71920591075,0.34291194774999995,-2.923478046995075,-0.3296075773518243,0.9405260793796915
KK,14,22,0.388607948375,0.7653964715000001,0.313415741,-0.9451842883750979,-0.26736131600900015,1.1824969863724109
KK,14,23,0.33531630524999995,0.8735072175,0.39902199099999996,-1.0926809978524532,-0.1352388867060429,1.9323311410722055
KK,14,24,0.203535732625,0.29278098237499994,0.72413750875,-1.5919136992188185,-1.2283304499094367,-0.8819155733272308
KK,14,25,0.39624044637499994,0.31829005599999993,0.74558017625,-0.9257340641759371,-1.1447921861497399,-0.7616411724917097
KK,14,26,0.170601170375,0.072007248175,0.85870591375,-1.7684267836022523,-2.630988495935653,-2.556257139175809
KK,14,27,0.18125756575000002,0.120132564875,0.7225192262499999,-1.7078362440495631,-2.1191594386485098,-1.9911754138875843
KK,14,28,0.060760638250000006,0.073960869375,0.4939610374999999,-2.800813096866023,-2.604219117867615,-2.5273803303332105
KK,14,29,0.23029626425,0.5093073375,0.6686322024999999,-1.4683886935202373,-0.6747036381661025,0.037233650960160285
KK,14,30,0.099218978,0.11179591575,0.7213416675,-2.310425972504956,-2.1910802506815696,-2.0725265128918293
KK,14,31,0.21336090750000003,0.23608959,0.54080194875,-1.5447701457428455,-1.4435439273493862,-1.174239166259857
KK,14,32,0.147988506625,0.39460766625000004,0.76121949,-1.9106206661727452,-0.9298632576806686,-0.42798471209067623
KK,14,33,0.23499384875,0.2830696,0.8314603887500001,-1.4481959407124783,-1.2620624751805376,-0.9292859609566069
KK,14,34,0.18747791249999998,0.489641229,0.37301092499999994,-1.6740942405106365,-0.714082341770623,-0.04144101373504547
KK,14,35,0.117962654625,0.17273222575,0.48644584375,-2.1373871908376216,-1.7560127116423703,-1.5663858651785512
KK,14,36,0.14941287474999998,0.257536811875,0.4960843425,-1.9010418336242352,-1.3565926103581087,-1.0588106225409544
KK,14,37,0.3287344937499999,0.80339320125,0.5547186625,-1.1125048639029553,-0.21891101956475614,1.4076384706644027
KK,14,38,0.09385637337500001,0.257374284625,0.63254908625,-2.365989608026325,-1.3572238931426603,-1.0596607841418055
KK,14,39,0.23310739375,0.33325609424999997,0.5320205375,-1.4562560142242502,-1.0988440327686997,-0.693494776574443
KK,14,40,0.25920446062499997,0.461938926125,0.259952050125,-1.3501381054507053,-0.7723225911734979,-0.15253938612396814
KK,14,41,0.107157351625,0.16348942375,0.5155707675,-2.233456948823523,-1.8110069772814361,-1.6324908621011216
KK,14,42,0.20078543312500002,0.547091558625,0.48994268375,-1.6055184379942276,-0.603139107340474,0.18892618275683268
KK,14,43,0.16131808737500003,0.36812314,0.56773698125,-1.8243771651407323,-0.9993377772206294,-0.5402770316290737
KK,14,44,0.18309416025,0.16013142487499998,0.7494213725000001,-1.6977547215841833,-1.83176039544841,-1.65725053787825
KK,14,45,0.17756769949999998,0.36555251,0.6740973512499999,-1.7284033371495036,-1.0063453439006353,-0.5513445905710758
KK,14,46,0.124187998375,0.35614468125000004,0.54241449625,-2.0859587455931012,-1.0324182226858538,-0.5921369842420718
KK,14,47,0.2657404695,0.708573375,0.5815303212499999,-1.3252351250560293,-0.3445016613464437,0.8884653587966171
KK,14,48,0.121503058125,0.39542418874999996,0.72407305125,-2.1078158467652006,-0.9277961947247505,-0.4245679894312016
KK,14,49,0.108625121,0.067942032375,0.8958738325,-2.2198525814731505,-2.689100402434537,-2.618740133226369
KK,14,50,0.08052656387500001,0.0674014725,0.836918785,-2.519168162966188,-2.697088414121513,-2.627307940593199
KK,14,51,0.112102696125,0.17470961449999997,0.60031343625,-2.188339898122772,-1.7446300290118697,-1.5526100568573746
KK,14,52,0.124784939375,0.15969376600000001,0.78301718875,-2.0811635084139315,-1.834497260215005,-1.660508370918529
KK,14,53,0.126852518125,0.18867498600000002,0.59476448875,-2.0647301419316713,-1.667729395012877,-1.458642846954491
KK,14,54,0.163258608,0.167090216625,0.728990665,-1.81241978327238,-1.7892213931199261,-1.6063914471681005
KK,14,55,0.23901596362500002,0.443894705,0.5034579275,-1.4312249358711648,-0.8121678955755347,-0.22537027241034985
KK,14,56,0.250955858,0.251328378625,0.7057628962499999,-1.3824782198581678,-1.380994913530242,-1.0915400991996724
KK,14,57,0.156541827375,0.12577739475000002,0.90953367,-1.8544320371396592,-2.0732416428337164,-1.9388214041596992
KK,14,58,0.249513835875,0.5282139975,0.62838789875,-1.388240910919285,-0.6382537790915896,0.1129760016487341
KK,14,59,0.18131091912499997,0.542541724125,0.373523556125,-1.7075419362009179,-0.6114902856955156,0.1705793130032674
KK,14,60,0.218058584375,0.16481884862500004,0.6469720025000001,-1.5229915166308714,-1.8029082953223123,-1.6228016654157607
KK,14,61,0.28475304525,0.539485557375,0.42520284625000004,-1.2561329822431986,-0.6171392650315302,0.15827179582631318
KK,14,62,0.0870339195,0.11430455112499999,0.627113395,-2.441457357000398,-2.1688888916074833,-2.0475067669778677
KK,14,63,0.0751874415,0.145191878125,0.7695712425,-2.587771063302405,-1.9296991139341422,-1.7728208598434358
KK,14,64,0.23347512337499998,0.155845997625,0.74102459375,-1.4546797455573273,-1.8588869540417665,-1.6894666202794166
KK,14,65,0.141400532,0.26742909,0.72747374375,-1.9561587631505049,-1.318900831899229,-1.0077056945837188
KK,14,66,0.127476252,0.122186543125,0.8494704050000002,-2.0598251905555145,-2.1022063600351624,-1.9718851884186335
KK,14,67,0.19944515326249998,0.1232972,0.6400142924999999,-1.612216001439897,-2.093157577909915,-1.9615703513121305
KK,14,68,0.10500430449999999,0.26409905875,0.55989624125,-2.2537539344268005,-1.331431023676314,-1.0247712636719783
KK,14,69,0.28921800049999996,0.5292966825000001,0.6720601875,-1.2405745482416972,-0.6362061678499098,0.11732111473637107
KK,14,70,0.0622910262125,0.12783943949999999,0.44417388125,-2.7759379050966126,-2.0569801813605175,-1.9201984383514554
KK,14,71,0.11950142925000001,0.23523191300000001,0.7258544724999999,-2.124426947431049,-1.4471833876381681,-1.1790007422736626
KK,14,72,0.2629506579875,0.15674356742500004,0.22055191125,-1.3357888766205746,-1.8531441374722386,-1.6826599607158401
KK,14,73,0.23654367174999996,0.36093842525,0.44148084624999995,-1.4416224295350755,-1.0190479023720063,-0.5712934342360816
KK,14,74,0.12478959562499999,0.154489565375,0.7365065049999999,-2.0811261949115702,-1.867628722951022,-1.6998139535974215
KK,14,75,0.08696292925,0.185513886375,0.5775532287499999,-2.442273351708912,-1.6846255405720343,-1.479427640530247
KK,14,76,0.140914655875,0.15968999050000002,0.77974047125,-1.9596008493406039,-1.8345209026196254,-1.6605365063179238
KK,14,77,0.064237163875,0.066682756125,0.8329563600000001,-2.7451733592129917,-2.7078088883454754,-2.6387987780045785
KK,14,78,0.16174456062499998,0.26727566150000004,0.53306652,-1.8217369744509602,-1.3194747131066817,-1.008488992290294
KK,14,79,0.139594231125,0.45751220625,0.5030956125,-1.9690154138272224,-0.7819517142946059,-0.17036202047395455
KK,14,80,0.24177845250000002,0.37088909224999994,0.44272782125,-1.4197334576754612,-0.9918522037893569,-0.528404489891292
KK,14,81,0.2345761745,0.16400224587499998,0.70989805125,-1.4499749058911364,-1.8078751568919496,-1.6287458045375562
KK,14,82,0.102132905875,0.161889849,0.28070890625,-2.281480315089566,-1.8208391194612596,-1.644233377430453
KK,14,83,0.19531659625000003,0.238280813625,0.8138595674999999,-1.6331334664713424,-1.4343054116521905,-1.162128098618262
KK,14,84,0.291814630625,0.172250878,0.74001326,-1.2316365049283107,-1.7588032718589797,-1.5697581085969006
KK,14,85,0.219291542,0.40813316800000005,0.44993068750000004,-1.5173531924735202,-0.8961617656754449,-0.3716881503272336
KK,14,86,0.17513962200000002,0.31562435675000006,0.690555935,-1.7421717831637689,-1.1532025169743914,-0.7739541909053539
KK,14,87,0.12563762525,1.09068025125,0.413203831375,-2.074353505716046,0.08680158529739154,
KK,14,88,0.20539672574999998,0.208817349625,0.63698798625,-1.5828119224618635,-1.5662953343518538,-1.3320689071958804
KK,14,89,0.052535166125,0.060611648625,0.49424733749999994,-2.946272502668802,-2.803268182844407,-2.74074187730909
KK,14,90,0.325581781125,0.5469039825,0.62478807625,-1.122141601195077,-0.6034820267030981,0.1881691900950264
KK,14,91,0.35348019050000007,0.42056002025,0.49544548625000007,-1.0399278334052406,-0.86616807432086,-0.32047488027825755
KK,14,92,0.117209407,0.3529883125,0.4615411375000001,-2.1437931405551285,-1.0413203316621134,-0.6059294111599168
KK,14,93,0.069636074625,0.08163617850000002,0.6050097449999999,-2.6644725323422622,-2.5054827512982514,-2.420321104139465
KK,14,94,0.07368834612500001,0.08693723425,0.8678306375,-2.6079106181380887,-2.442568866096821,-2.351618212060835
KK,14,95,0.110434957375,0.11324144924999999,0.6146310524999999,-2.203328552370429,-2.1782330207807705,-2.058050478202603
KK,14,96,0.26169633525,0.229233196625,0.63186951,-1.3405704731741994,-1.4730154676965987,-1.2126460565729493
KK,14,97,0.16571508225000003,0.142034204625,0.81523112625,-1.7974853372675574,-1.9516873727463924,-1.7984963269272631
KK,14,98,0.49506746962500003,0.7626152697499999,0.43993034499999994,-0.7030612234290302,-0.2710016084835009,1.167071511158376
KK,14,99,0.058058043250000003,0.04251474012499999,0.821523385,-2.8463120231582013,-3.1579044367115756,-3.1144594842793216
KK,14,100,0.17089197450000002,0.5731829425,0.60332731625,-1.7667236501739065,-0.5565503418449499,0.29484945248196737
KK,14,101,0.34968931287500005,0.22624149500000001,0.7148920337499999,-1.0507101962176597,-1.4861522882688878,-1.2296568251476014
KK,14,102,0.35256387925,0.35817363900000004,0.50441270625,-1.0425234554172667,-1.0267373850284447,-0.5832999074217291
KK,14,103,0.30060289274999996,0.6449718185250001,0.25060399375,-1.2019651784560732,-0.43854865535019916,0.5970094528706802
KK,14,104,0.17960401374999996,0.30967287325000004,0.6339916862499999,-1.7170007750898149,-1.172238786249318,-0.8016490892492654
KK,14,105,0.2626193675,0.622000125375,0.38815792625,-1.3370495669769946,-0.47481498467545374,0.498046430367045
KK,14,106,0.16264016150000005,0.848015876625,0.33801575024999997,-1.8162151166718843,-0.1648559209303551,1.7191232941412045
KK,14,107,0.154652846875,0.298307155,0.51280023125,-1.8665723715174214,-1.2096316018288773,-0.8553720883877552
KK,14,108,0.27871669325,1.2525127681250001,0.23151512515,-1.2775594494454958,0.22515174803669974,
KK,14,109,0.1485152065,0.149574295875,0.44305003499999995,-1.9070679253085732,-1.8999620472217182,-1.7379438207336202
KK,14,110,0.12800159528750002,0.0896344040875,0.5094548025000001,-2.055712551956591,-2.4120160585096286,-2.318107052106958
KK,14,111,0.16772413700000002,0.37999273375000003,0.7634956137500001,-1.785434690873595,-0.9676031481550541,-0.48957906690144287
KK,14,112,0.10957604325,0.102193924125,0.55953600125,-2.211136511846475,-2.280883053811506,-2.173081868669338
KK,14,113,0.0599958021375,0.038036456249999996,0.78248384375,-2.8134806835826573,-3.269210204161822,-3.2304314788175366
KK,14,114,0.13824075225000002,0.1489834575,0.6175556425,-1.978758532317933,-1.9039200026901746,-1.742596290987896
KK,14,115,0.078819838875,0.090947409875,0.39045468499999997,-2.540590551432035,-2.397473852983176,-2.302121521427978
KK,14,116,0.18307897875,0.17977226137500002,0.7514108362499999,-1.6978376413748055,-1.716064443734977,-1.517891196481781
KK,14,117,0.295173570625,0.901837359375,0.352028840375,-1.2201917206670219,-0.10332108629170741,2.217808491416924
KK,14,118,0.284325673875,0.6817927703750002,0.27374175100000003,-1.2576349588273892,-0.38302952306732024,0.7620229198889708
KK,14,119,0.37525870375,1.0059222833750001,0.28554918,-0.9801396142005795,0.005904815587010836,
KK,14,120,0.21955509825,0.42061107062499997,0.46887572375000003,-1.5161520608821457,-0.8660466950304483,-0.3202653941506224
KK,14,121,0.17248848112499998,0.607002315,0.6236112874999999,-1.7574248208273013,-0.4992226740913612,0.434728883624106
KK,21,0,0.0711486486425,0.1155890831125,0.14391875525,-2.6429839477046504,-2.1577137639463695,-2.0348802777061423
KK,21,1,0.0384985228241125,1.36991553,0.28354197,-3.257135406629347,0.31474908100486015,
KK,21,2,0.1036241515,0.28134726125,0.66644609375,-2.26698485373873,-1.2681655674669152,-0.9377885514397611
KK,21,3,0.3878326045125,0.38657113960000006,0.50390009125,-0.947181464121097,-0.9504393668310169,-0.46174838830810194
KK,21,4,0.331364783875,0.30245696925,0.6713040975,-1.1045354443464888,-1.1958162620430137,-0.8356251876850141
KK,21,5,0.13510512325000001,0.13399584025,0.55600227125,-2.0017021128253045,-2.0099465224235145,-1.8660809553987427
KK,21,6,0.16476531837500002,0.5305061445,0.38365139125,-1.8032331304074316,-0.633923738525807,0.12217632922059574
KK,21,7,0.42773580437500003,0.14712175117499998,0.3082099675,-0.8492495534934307,-1.916494795718576,-1.7573563211275591
KK,21,8,0.187144886125,0.256076195625,0.82200834375,-1.675872170011713,-1.362280239628166,-1.0664635767600406
KK,21,9,0.20495064200000002,0.18414555825,0.7728780725,-1.5849860995653622,-1.69202875666434,-1.488509436526335
KK,21,10,0.14523475149999998,0.299919055,0.8392459487499999,-1.9294038698281402,-1.2042426573996685,-0.8476833424899279
KK,21,11,0.08950423037500001,0.10190767812499998,0.7011710099999999,-2.413469388058589,-2.283687991984639,-2.1762055843443413
KK,21,12,0.220534366,0.28921746724999997,0.82878951625,-1.511701741364062,-1.2405763920083046,-0.8991876349332476
KK,21,13,0.043702690375,0.039894268749999996,0.71442343,-3.1303456141303085,-3.2215226057544597,-3.1808107418883513
KK,21,14,0.06193464705,0.0634543434375,0.52980060625,-2.781675529708608,-2.757434632672916,-2.6918776267223907
KK,21,15,0.20339572062500003,0.31138062925,0.5788518425,-1.5926018347974609,-1.1667392268799504,-0.7936726290339379
KK,21,16,0.26336518337500003,0.35532478025,0.46992916875,-1.3342136799776672,-1.0347230338051525,-0.5957144095310124
KK,21,17,0.060713377250000006,0.062068237,0.5973502387499999,-2.801591222166156,-2.779520902375459,-2.7154428224185763
KK,21,18,0.296924580375,0.710026506625,0.44630236124999995,-1.214277110558497,-0.3424529763689974,0.8955127859652239
KK,21,19,0.271373259375,0.2781789372375,0.30059984125,-1.3042600648991387,-1.2794907132234927,-0.9535127069088843
KK,21,20,0.2993654652875,0.19138248085,0.18033414700000003,-1.2060901600506524,-1.653481335761752,-1.4410520797792825
KK,21,21,0.043040539550000007,0.26113399075,0.28157535899999997,-3.145612827194172,-1.3427216288699872,-1.0400829407972954
KK,21,22,0.4195534995,0.691182490625,0.47464701375000007,-0.868564229621117,-0.36935139366355296,0.8056533674315116
KK,21,23,0.12272691412499999,0.8567700507500001,0.48115597987500003,-2.097793602296746,-0.15458571523310632,1.7887181882825318
KK,21,24,0.145446511325,0.20502504547500003,0.473341285,-1.927946879718749,-1.5846231342574673,-1.3551784656912704
KK,21,25,0.07785918850000001,0.08025955025,0.4615061299999999,-2.552853359407443,-2.522489517822162,-2.438825749242867
KK,21,26,0.073757190625,0.06900710424999999,0.81584266125,-2.606976788515024,-2.6735458195399824,-2.6020421870324357
KK,21,27,0.094226315875,0.08543369724999998,0.8069072862500001,-2.362055774683681,-2.4600146746326415,-2.3707093624935487
KK,21,28,0.44142390225,0.88266518515,0.257730208125,-0.8177496356287851,-0.12480932905019455,2.01791443651917
KK,21,29,0.21591411362499996,0.7640237612499999,0.3721433845,-1.532874572477085,-0.2691563891866808,1.1748677731014576
KK,21,30,0.062341662125,0.07771655925,0.60124054,-2.775125342743004,-2.5546869265542815,-2.4737842433536024
KK,21,31,0.20104556975,0.282507425875,0.55079989625,-1.6042236814449333,-1.264050442457934,-0.9320577614044471
KK,21,32,0.128508932375,0.561856545,0.70329017125,-2.05175686441684,-0.5765087196794334,0.2487001797191014
KK,21,33,0.143653999125,0.26590372525,0.4958642275,-1.9403476545778306,-1.3246209708651489,-1.0155058764057519
KK,21,34,0.20961432674999997,0.856744715125,0.41390840175,-1.562485976056312,-0.1546152867611802,1.7885117446364682
KK,21,35,0.3170988525,0.5741981812499999,0.6696653112499998,-1.1485417161766442,-0.5547806787505558,0.2990005764097883
KK,21,36,0.12540925449999998,0.43111232875,0.5625463962499999,-2.076172853665881,-0.8413865992849229,-0.2773143206169698
KK,21,37,0.23060280499999997,0.46903693312500006,0.38696315499999995,-1.4670585073009503,-0.7570737649689937,-0.12401095090208895
KK,21,38,0.11698810512499999,1.16460078875,0.33130230600000005,-2.145683014950969,0.1523783576918193,
KK,21,39,0.361574721625,0.5362935609999999,0.43726526000000004,-1.0172865599182335,-0.6230735794050696,0.14543002214278772
KK,21,40,0.30526245662499996,0.48530416649999997,0.38300312375000006,-1.1865833588796366,-0.7229794371967351,-0.05880026983374217
KK,21,41,0.16838279862500002,0.17465636125000003,0.5247957475,-1.7815153283234657,-1.7449348855469002,-1.5529794379923298
KK,21,42,0.27110582200000005,0.5891564625,0.48725845250000005,-1.3052460472378056,-0.5290634896900435,0.36047933462361453
KK,21,43,0.205296091875,0.367483697125,0.36162711125,-1.5833019913050248,-1.0010763228778747,-0.5430270394616785
KK,21,44,0.15090110775,0.18274541725,0.66160668375,-1.8911305722810041,-1.6996612572740597,-1.4978566314057575
KK,21,45,0.147917532375,0.57595933375,0.7152230537500001,-1.9111003742016917,-0.5517182219070951,0.30620769547526583
KK,21,46,0.14336452362500002,0.726125454125,0.45404864200000006,-1.9423647759494926,-0.32003247726078776,0.9750526619540582
KK,21,47,0.139923209,0.33028030625,0.7427704887500001,-1.9666615140007635,-1.1078135721897882,-0.7069175505152347
KK,21,48,0.25497506537500003,0.7925744825000001,0.5601555575,-1.366589521447902,-0.23246879341981272,1.3405141621374213
KK,21,49,0.10692745225,0.10302491637500001,0.84655563125,-2.235604690832409,-2.2727844134537754,-2.1640572186920144
KK,21,50,0.0384900888125,0.028272426899999998,0.6817559612499999,-3.257354504271633,-3.5658682637734653,-3.5371884753790273
KK,21,51,0.154993748375,0.48236532374999996,0.6823945437500001,-1.8643704959408065,-0.7290535189264836,-0.07056797518763784
KK,21,52,0.179096216125,0.16781399100000002,0.57577954875,-1.7198320973022483,-1.7848991094022226,-1.6011998147631945
KK,21,53,0.0898629915,0.164484675625,0.79050347,-2.409469085219863,-1.8049378704109535,-1.6252312808579996
KK,21,54,0.04067936212499999,0.051172217374999995,0.7633504475000001,-3.2020343882344497,-2.9725585236078165,-2.920030554296464
KK,21,55,0.176811628625,0.38817825499999997,0.7357441650000002,-1.7326703581756904,-0.9462906247568749,-0.45497631952091594
KK,21,56,0.12293842775,0.17769385775,0.6340259549999999,-2.096071636343795,-1.727693109697484,-1.5320505922617698
KK,21,57,0.13434819225000003,0.15831042974999998,0.77667624375,-2.0073203995377726,-1.8431974282895613,-1.670853414156748
KK,21,58,0.148838408875,0.3982310925,0.7429526337500001,-1.9048940657315088,-0.9207228077785323,-0.41284102582178894
KK,21,59,0.28435152324999996,0.8875996935,0.225151310875,-1.2575440482892195,-0.11923443323696195,2.066454181420975
KK,21,60,0.25302384025,0.27352581337500004,0.53558905875,-1.3742715644568526,-1.2963592799467099,-0.9768069522012006
KK,21,61,0.19740649062500001,0.36390696262499994,0.649029065,-1.6224902719508683,-1.0108570411999898,-0.5584466000401589
KK,21,62,0.205968874875,0.306747595375,0.79864829625,-1.5800302144480347,-1.1817300344601465,-0.8153689085939178
KK,21,63,0.0660607205,0.14669760675,0.79583210125,-2.7171809523275336,-1.9193819078722048,-1.7607406191280761
KK,21,64,0.109681444,0.106265047625,0.78369153,-2.2101750782421687,-2.2418188564995605,-2.1294728348804086
KK,21,65,0.090054395875,0.21942198400000001,0.75630562875,-2.40734139261604,-1.5167585356138005,-1.269037948030019
KK,21,66,0.06577726337499999,0.08458476399999998,0.6768330462500001,-2.7214810417774298,-2.4700011231515804,-2.381623616340489
KK,21,67,0.091085636,0.101083063375,0.6749447525,-2.395955160034838,-2.2918126904809313,-2.185248046401372
KK,21,68,0.243070254,0.55030094625,0.6363654875,-1.4144047663150414,-0.5972899754012749,0.20188671398697905
KK,21,69,0.213278163875,0.42051527,0.79252953375,-1.5451580315769806,-0.866274486316459,-0.32065851946496854
KK,21,70,0.233707269125,0.527620840375,0.45821951,-1.4536859334067256,-0.6393773585874044,0.11059595299512828
KK,21,71,0.29742376913249996,0.4620430412625,0.43333845125,-1.2125973250411561,-0.772097229333948,-0.15212050496658255
KK,21,72,0.29299856325,0.5634948871250001,0.34313949275,-1.22758757356071,-0.5735970189684919,0.255358171457801
KK,21,73,0.20367096224999998,0.2427701965,0.39820879,-1.591249517457206,-1.4156399765073673,-1.1375514762284387
KK,21,74,0.394673428,0.45698597524999995,0.49311953375,-0.9296966205962859,-0.7831025772896946,-0.17248244617682568
KK,21,75,0.233092165125,0.40764063749999996,0.621682265,-1.4563213451526713,-0.8973692831429732,-0.3737274861258998
KK,21,76,0.09828454112500001,0.5145104887499999,0.7274404437499998,-2.3198885264035414,-0.6645393376184545,0.05805825788215082
KK,21,77,0.053610456,0.08746046575,0.6196239837499999,-2.926011155303096,-2.43656840771998,-2.3450445384614595
KK,21,78,0.16402076799999998,0.43052169,0.60288227625,-1.807762225029024,-0.8427575731082848,-0.2797229902477067
KK,21,79,0.165193025875,0.485273375,0.4974902525,-1.800640635039417,-0.7230428870473523,-0.0589235425486361
KK,21,80,0.174589455375,0.23401636250000002,0.58466624625,-1.7453180304416054,-1.452364240855414,-1.1857697704196621
KK,21,81,0.1970642975,0.3301119515,0.8161941825,-1.6242252202468435,-1.1083234350831561,-0.7076787627335976
KK,21,82,0.04033374103125,1.3565218575,0.2770276023,-3.210566913891783,0.30492396614589856,
KK,21,83,0.23926020787500002,0.46551935125,0.7064501337499999,-1.4302035834150468,-0.7646016122375464,-0.13814185866848186
KK,21,84,0.2632914582,0.8015621256625001,0.20326823087499998,-1.3344936543277908,-0.22119279819280355,1.3960864052789055
KK,21,85,0.031076444955,1.2361013175000002,0.350863071875,-3.4713051437122617,0.21196232776334986,
KK,21,86,0.128238250125,0.4375005625,0.6616507699999999,-2.053865416087412,-0.8266772874710087,-0.25131214256694684
KK,21,87,0.08213616292499999,1.3007101562499996,0.275479973025,-2.4993768853870706,0.26291038935260636,
KK,21,88,0.043816689425,0.064328833125,0.4593355724999999,-3.1277404970754805,-2.743747332616947,-2.6772561509447326
KK,21,89,0.1143266505,0.12654986125,0.7085808237500001,-2.168695572629918,-2.067118888396188,-1.9318146552181021
KK,21,90,0.09743698649999999,1.0726034075,0.386680881875,-2.3285494022229294,0.07008878442160793,
KK,21,91,0.16796128475,0.6300406049999999,0.5279957550000001,-1.784021774052746,-0.4619710092925719,0.5323910133167684
KK,21,92,0.12800688175000002,0.19216313924999998,0.47339740750000003,-2.055671252835859,-1.6494105841373607,-1.4360154382783819
KK,21,93,0.10013720549999999,0.1650645435,0.3985527025,-2.3012139784014116,-1.801418708842389,-1.6210178541187032
KK,21,94,0.051333050374999994,0.211317725625,0.7074423725,-2.9694204774271347,-1.5543924694497893,-1.3170007361357154
KK,21,95,0.134769284,0.10641668024999999,0.78393794375,-2.0041909699702463,-2.240392945094693,-2.1278772473437315
KK,21,96,0.1342354665,0.17792327574999997,0.71206497875,-2.0081598084366132,-1.7264028567247485,-1.5304813069466738
KK,21,97,0.135318034,0.1106865065,0.81100596625,-2.000127463700147,-2.201053339199299,-2.0837478696775538
KK,21,98,0.040239335797500005,1.3583286687499998,0.278860772625,-3.212910259353221,0.3062550239697401,
KK,21,99,0.43783177500000003,0.17167379642500002,0.69224773875,-0.8259205177239819,-1.7621591352761483,-1.5738108987654624
KK,21,100,0.133771536125,0.79202683125,0.6111717875000001,-2.0116218884109793,-0.23316000990064326,1.3371861940951568
KK,21,101,0.16332661525,0.27638674875,0.5758493112499999,-1.8120033085139313,-1.2859541305316677,-0.9624559178521339
KK,21,102,0.13426242525,0.177759612125,0.58191152,-2.0079589968033087,-1.7273231351082743,-1.5316006510996107
KK,21,103,0.236160135125,0.5354694946249999,0.271000301,-1.4432451653945495,-0.6246113568700946,0.14211669244082858
KK,21,104,0.269383092125,0.491233251375,0.37075754250000004,-1.311620778204098,-0.7108362102730058,-0.035070588636006164
KK,21,105,0.07974490325,0.32715819374999994,0.41458523875,-2.528922448450365,-1.1173114521295042,-0.7210664175837239
KK,21,106,0.06391834371374999,1.046991265,0.287268348,-2.7501488897223205,0.04592058896916599,
KK,21,107,0.228458799,0.72170177625,0.46704777875,-1.476399395627911,-0.32614327770422247,0.952918715267336
KK,21,108,0.4501732715375,0.914812021225,0.13574183404999998,-0.7981227224685644,-0.08903667609672004,2.37385827319501
KK,21,109,0.17029736075,0.1842347219375,0.31626464125,-1.7702091890847882,-1.6915446716357068,-1.4879160568054326
KK,21,110,0.16029914312499996,0.19032830874999998,0.623405575,-1.8307135648269557,-1.659004757204339,-1.4478783242801134
KK,21,111,0.13561337337499998,0.6189774925,0.49854695499999996,-1.9979472846294006,-0.4796863680248564,0.4852104627722776
KK,21,112,0.101054531625,0.070312066,0.64468179375,-2.292094990764453,-2.654811859046892,-2.581905555062224
KK,21,113,0.14739711584999998,0.10421832071249999,0.60828871875,-1.9146248662432999,-2.261267342541073,-2.151208785334091
KK,21,114,0.182950316375,0.221919443375,0.48366952750000003,-1.698540658220794,-1.5054408306424454,-1.2545156136982651
KK,21,115,0.46738272862499997,0.740528501125,0.43464439374999997,-0.7606068095819452,-0.3003911569872832,1.0487172563456237
KK,21,116,0.34465362624999996,0.37775049374999997,0.7503717375,-1.0652153481622324,-0.9735213707487393,-0.49910723952262687
KK,21,117,0.560275561625,0.8289843829125,0.172097340875,-0.5793265419514564,-0.1875539624893063,1.5784464361632424
KK,21,118,0.083957783625,0.35579991925000004,0.53753609125,-2.4774411823652747,-1.0333867307037725,-0.5936408139679963
KK,21,119,0.17293848175,0.5453865274999999,0.50907455,-1.7548193445447091,-0.6062605109292885,0.18204722112985477
KK,21,120,0.08031762707500001,1.01604088625,0.37430355162499995,-2.5217661668640767,0.01591359071863497,
