genotype,day,fly_id,chamber_id,fly_id_64,var,exp_name,date,flies_remaining,jumpdata
GD,14,45,15,45,1,1923mb,2024-03-12,30,110111001111011101000101000001001010000110010010101000100010111101111110000100000000100100100000010111101010010110010010100000000100101111100000100100011001000100000100001010001010001010110010011000001011001100111001010000100010010101000101001010000000001010100110101010000000000001000101101010111000000110010000111001001010000001100010110000000101000001000000100001000010000001101000001010000000001011101011001111001110110101010101000001010010001101100000010000100100000000101000101010010100111000000010011001110000001010111100101000000100100000100001000110000010000000000000010010101011000010100001101011110111001000001011010110011001000010010000000110101001000001001101001001011010101011101000101111101000000000000000000000011010000010100010000000101001000000000100000000000000000100110010000110111101111110111010101001010001000101000010101101000010110010010000000100111010101000100000100010101010011100011000111011011000001010010100101001000100000001010000100000010110000001010000000010010100110011110111011110011011001100010000001110101010001010
GD,14,46,16,46,1,1923mb,2024-03-12,30,011110010110010001000100000101111110000101010000111100101000001001011100001010000001100010000010100000101101111001101001100010010110100000101110000110010101101110010001100001110100000010010010001110101101010001011110001000110010010001010111110010001011010100010001100000101100000100000101100000000101000011010110010000000000001000011000100100100001010000100001100101000101101001000111101010110011101111100110001011001011000000111100010100010111000010001100001110100001010111100000100011000000110001110101000111100000110110010011000000001010001100001100000011010100100100000000100010000011110000010000100110011000100101010011110101011000100001000100001110001011000000000100100011100000100000001101000110101000001000000000000001000010010011001110110000000000100111010010110100001000110110101101000010101110101001010101010110110000000000010011010001010010010110101101011010000000010000110111110001101000010110100101000010000110101111111001001001100000011100010100000001000001100001101100000001000100000011111111110111101110101111110101110001111100011110
GD,14,47,9,47,1,1923mb,2024-03-12,30,100000000100000100000000101000000000000000000010010101000000110001000000100000000001000000100000000000101000001010100000000000000100000101011001000000000000000000000110000000000101100000000000000000000100110100000000000001000000000000000000000000100000000000000000000000100010000000000010010010010000110000100011000000100010010000000011001000000000000000001000001000000000000000000000000000000000011011000000000000000000000000100100000000010000001100000101010000100000000000101000000000000101000001010000010100000000000100000000000001000101100100000100000000000000000000000010000000000010000000000000010101100101000010100001000010010000000000010000100000000000000000100010000001000000000010000000000000000000110000000000000000000000001000000100000000000000000000000000000001000000000000000000000000000101000000000000000000001001000100100000000000001110000000010000010000010100100010000011100000000010000001001000000000000000000000000010000000000010110000000101010000000110000000000001000000000010000111001101110010000011000000110101101100000010000100
GD,14,48,10,48,1,1923mb,2024-03-12,30,010000000000001010000000000000000000000000010000000000001100000001010010000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000100000001000001000000000000100000000000001000000000000000000000000000000000000000000000000000000000100100100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000010100000000000000000000000000000000000000000000000000000000001000000000000000000000010000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000011100000010010001000000100000010000010000010000000
GD,14,49,19,49,1,1923mb,2024-03-12,30,000000110000010000000000100000000000001000000000001001001100000000000000000000000000001000000000000001010000000101000000001010001000000010000010010000010000100101100000000000000000000000000001000001000000000000000000010000010000000010000000000000000001000000001011000001000000001100000000001000000100000000000000000000001000000000000000000000000100000000000000000001000000000000000000000000000010000000110100010000000010000000000000000000000000001010000000000000000000000000000011000000000000000000000000100000000000000000000001000001000001000010000000101000100010011000000000000000000000000000000000000000010000100000000100010000000000000000000000000000000000000000000000101000000000000011000100000000001000000000000000000000000000000000000000000000000000000000000000010000000001000000000010001000001000000010100000000000010000000000010000000000001000000000000100000000000000000000100000001000001100000000000100100000000000000000100100000000000000000000000000001000000000000000000000000000000000000011111101000100001000110000011000000001001111001000
GD,14,50,20,50,1,1923mb,2024-03-12,30,101011010000000000010011010000100010001100100000001001001011000100100000110111111000000000000100100100101001000000000000000000000000000010000000100000100000001000001000001010000000000011001000001000111010000001010010100110100010100000000110001011000010000110010100011100001101000110000000011111000010010010010000010010000011001001000000000111001000100000000000000000000000100000000000000000000100000000000101001010100001001000010000000000000000000000000000110110000100001010100100010000000000000100001100000110000000001100001010101001011011101001010000101000100000000100000010000001000000001101001100100111000010000110010000000000000000000000000100000000000000000100000001010010011001001001001000001011011000000001001001111000000110000000000000000000100000000000000000100000011010011010000000000001000101100000000000000100000010000000000000001000110001000000000001001000000001000000101101010100010000000000000010001000001110000001011000001100000000011000000101000000000000000111001000000000000010000001100001100011100000110100110011011100011100000100
GD,14,51,21,51,1,1923mb,2024-03-12,30,011000001100001010000000000000000001000000100000101000001000100000000000000001100000000000000000000000000000000000000000000000001010000000000000000000000000000000000000010000001000000000000010000000101001000010000000000000000000000000000000010100000101001000000000110000001000000100000000000000000000000000110000110010000001000000010000000001100000000000000000000000000000010100000000000000000000000000101100000000001100000000000000000000000000000000001000000000000000000000000000000000010001010001000000000000000000000000000000000000000000000000000010000000000001000000000010000000000000000000001000000000000000110000010100000000100001000000000000100000000000000000000000000000000000000001000000001000000000000000000000000000000000010000000000000010000001000000001000000000000100000000010000000000000000000001001010000000001000000000000000000000000000000110000000100000010000000001000001001000000000000000000000000000001100001000000000000000000000000000100001000000000000000001000000000000001000000011001001011001000000110110000100110000110000000000
GD,14,52,22,52,1,1923mb,2024-03-12,30,111001111000000001000010001101001001000001000000000000000001100000000000100010000001000000000011000100001000000100000010001010010010100001001011000000000000000000001010000011000000000100101100100001010000000011010001100000000000000100000000000000000100110001000010000000000010100000000000110000000000011100001001100000000000100000110000000000000000010000000000001000000000001000101000001100000001001000100000010010000001000000101110000000000000010010100000000000001000001000000101000001000000000011100000000000000001000000000000001000000000011100100100010100001000000100001100001000010000000000000000100100101100000001000010010100110000100001111000000000010000000000000000000000000100000000000000000001000100101000001010101000010000000100110001100100000010000000000100100001001000000001001111000000001111101000000001010000001010000000001000100000000000000000000000000000001000001000001010000000000000000000001001000000000000000001000001000000001000010001000100001000000000000100000000000010100001000001001010001011110001010101001001111000111101100101
GD,14,53,23,53,1,1923mb,2024-03-12,30,010000000000100001001010000110100000010000000001011010000000000010010000010000101001010000000000000000000001000010000001011000000000000011100011100010000000110001000000100000000000000000001010011100100000101000101010000010000101000000000110000000001010100001000001000010100011011011001000001000000000100010000000001000000000000000000100100000101000000000011000000000000100000011000000000000000100000010001101110110010010001000000011011010101100100100100000010000000000000001110000000100000000110000000001001000000101000000100010000000000000100000000000100000000000010000100100010011011000000101001100111001110000010000001100000100000000000000000001000100100000000000010000010000110100001000000100000000110100000011101100110000000000000001100000000101010010000000100000110010000100010100010000110000010000101001111000000000011000000000000000010001000000010000010000011000000000010000000000000001001110010000000000000101010100101000000000000000000010000000000001100000001000000001000000101000000000000011110000000000001101010110110001001000010001000010
GD,14,54,24,54,1,1923mb,2024-03-12,30,000000100000000000000000000000000000000000000010000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000001000000000000100000000000000000000000000000001000000000100100000000000000001001110000000000000010000000000010000100001000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000010000000000000000000000000010010000000000000000000000000000100000000000000000000001000010000100000000010000000000000000000000000000000000000000000000000010000000000000000000000001000000000000000000000000000000100000000000000010000000011000001000000000000000000000010000000000000000000000000000000000000000000010000000000001000000000000000000000000000000000001000000000000010100000000000000000000000000000000000000000000000000000100000010000000000000000000001000000000000000000000000000000010000000000000000000000010000000000000000000000001000000000001000000000000000000000000000000010001000000000000000000000000000000000000000010100100000100010000000000000000000000010111000
GD,14,55,17,55,1,1923mb,2024-03-12,30,011010010100000000000000000010001000000000100000000000100001000001000010000000000000000000000100000000000000000000010010100000000100000000001000010000000000000100000000000000000000010000000000000010001110001001000000100000010001001010000000000000000110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100100010000000000100000010000000000000000010010000000000000000000000000000000000000000100100000000000000000001000000000000000000000000000000100100100000100000000000000100100100000010000100000000010000000000000000000000010000000000000000100001100000000000000010000000000000000000000000000000000001000000000000010000100000000000010000000000000100000000000000010000000000000000000000000000000000001000000000001000010001110000100000000001000000001000001100010000000000000000000100000000010000000000000000000010000000000000000000000000000000000010000000000000000000000000100000000000000110000011000001000000000000000000000000000000000001000000001000001000000000100000000000100010100011000101000000
GD,14,56,18,56,1,1923mb,2024-03-12,30,010000101110100100001010100101010000000000000100101010000010000000000000001000000000100001100000000000000010000000000000000001000000010000000100000100000000000110000011000000100000000000000100000000001011111100110000000100100001001000011000100100001000000000110111110000001000010000100100000100000000000001101110001101000000000001000110000000100000000010100000101000000011000001000000100101000000000101101100010011011100100000000001000000011100001101000000110000000000001100100000000100000000010100000100000000011101000001100001000000001100001111100000000010001000100100000000000000100000001000000000111101110100100011000000000000000000000000010001100001100000000000000100000010000000000111000001100010000010000010001010001000010011100010000000000001000000000001001000010101010000100001000000110000000101111110010110100000110101000110000000000010010000000010110000100100110000110000000000100000000001100101010000010000010011000000001100000000001100010000001000000000000000100000000000000001000000000011100110111001000001001111111111110111111011010101
GD,14,57,27,57,1,1923mb,2024-03-12,30,000110100011011001111001010010101011101100000000001010011101111100111111111100011101110011110010001110011100011110101000010000101001000010101110111111100100101000001000101011010110011000000010110110111100011000101101001000101011000110101111100000111100111111011111011100100111101111101100011100011000100110000111010011100110010001000100000001000010100001111101001100000101011100011110010101101011001011100000100101000110100000101011111000000110111110110111100001101010010010110001010011011001001100010000110100010010000001000001001001000000011101100010111000110000000101001100110100100110000000000101111010011111110101110011000100100011000000000111001001010001010100110101101001000000000000100110111001010011000100000101111100000000101110100000011001001000100010100010110100011000000010011000000100110001110000101000101111110111010111100000100100010100110000000100110011011111111001001111100111110011010111101000000010010110111101111110110010001000000000011100101011000010100001010101000001000100001000110111010111001011110111111010111101101110100010
GD,14,59,29,59,1,1923mb,2024-03-12,30,111101010010111100011010100000001011000011011100100101000000000000111111100010000000011110110100001000000001001100000101001000110010001001100000101010110110110000101000000000000111111010001010001000010111110101010101000000000010001000011100001101101011110010000000100010110111110011110100000100011111100000101010000000101100001100000010001111000000100001111111011100101100001010000110100001000100100001100011110001110010010110001011111100110110001001110100100100010100100001010110101001001000001000011011000010000010001000000000100001100000000101001001000011001000011011001100000000000100001000100101100000100101010111111010110101010000110000100000001111010100000001101110000000001110010000010011110100000011001010001110110111000111101000100011010010110100100010000000000000010100000001101000010101000101100010010100010001001100101101100000010100010000000011111011000101010011110100110101110010010000000000001100000000000010001001010010100010100000100000000001000000111000100010101010000110011000100110011111110111010100101011111111111101111111011111
GD,14,60,30,60,1,1923mb,2024-03-12,30,111110111100101011110000110111111101010101001000110010110000101001001111010110101110011101000010000100111110010101101010100101110100000101110111000100101000001110111000011001100000100000000000010011000000111111010010010100011000000101000101101000000000101110011000010110000000010011100011100111000100000000001010110111011001010000000110110010000001101010101010110110111000101010000100111100100100111001100100011100001101000100100110100010101011000000000010010000011101100110000101000010001001101100011001001100100100100010010100001001100001010000100001110000000011010000000000010011000001000000000010100101110010101100001101000000010000110000110001010001100010011011100110110111011100101000010001010101100000110000000100001011010111110000101001111010101000000100001001100000110001000000100000011101010101001110110000100010000000010000000000010000000001101010100101011110000000000001011011100100010000011010111101011110001010111010011101101110011001010000110010110010010000000100010010001100010110100001100111111111101010111111001001101101011111110010
GD,14,61,31,61,1,1923mb,2024-03-12,30,110100100000100001001000100010000000000000000000000000000000001000000000000000000000001110010101001000001000000010100100010000000000000011000000000000001000000000010010000010010001000000000000000000000101000000000000000001001000100000010100000000010001011001100000110000000100000000000010011000000000001000000000000000000001010000000101010100000001101000000001101000000001000000000000100000000000000100100000000000000100010010000000000000100100010000000000000000000010010000001000001110100010000000000000000000000000000000000100000100100000000000000010000000000000000000001000001000101000010011000011101010010010101000000001000101011000010010010010001101000000000100000000000001000000000001001010001000100000010001100100000011010000101000000100000001010000000000000001000000010000000000100000100000001001010111001101100000000000110000010000000010000010110000000001001010000001011000100101100100100000000000000000000000010000000000010000000000010000000000000001000000100000000001101000111010000100000000000111110011000000001001001001010001000110000011
GD,14,62,32,62,1,1923mb,2024-03-12,30,011001111111011001111001111111001000100000000100000011100100001111001100101111001000000000001000010000001011001000100011000001010100010100001011011000001010111110100001100000100001000000000011111000101100000010010000010000010010010011100001000000110000000000011100000100000101001010110000000000000100000000000110100000000000100000000000111100010000100111111110110111101000110010100001010010000001000111010110111000000010000010000001010101111000010000000100100000011101110010100010101100001110101001000000010100000010001111010000000110110000011101010010010000101000000001000000110100001001011000000100001101111000111000000000001001001001011111100011010000001000000101100001110100111001010010101111000001000000011110110011010011011101110010000000010001010100011110110111000000011010010001011101111001000011111001110000000011011101010001000000011000100110111101101000111000010000000011010001100000101010011111111001110100011100000111010010010110101010010000000010011000000000000001010111101001010111010011101111001011111010110001011111110101111011101111
GD,14,63,25,63,1,1923mb,2024-03-12,30,101010110111011011001001001110110111110010101001011000111000001101011111101111011000000011110110011101101101000110110100001000000010011101110001101110010011110111100000000110000000000010111011011010001111111111010100111111100001111001111111111110101101011111100010011100110100100011011010000110001011010111001001111100000011111100101110110101010101110101101100000010111101111101000001010001010001111111011100000011111010010011000110010101101011001101011111100110010100110000101110101011011011100110100110111000000010010000101010100000100010100111010011110000111100001101011111001101101001011010000100101110001010101010110001100110011110110010110111000111000010010111011110100111000101001110000110100100101100010101000110000011000100100000011011001011011001010010011011001010010101010110001100000111001111110101110111011110101111010001100010111111101011000111101010101000000001110011100000001111101100000111001001000100110100111111010011010000111010000010101001100101100000000100100010000111010000100010110111111101111111100011111111111011110101111111
GD,14,64,26,64,1,1923mb,2024-03-12,30,111111111111001111001001110001011010110111101110011111111111100000010111111110010000010101110001011101110110111110110010001011000001000011011011000100101101011011010000110000001011010010101000000100001110110101011111001011011001011110010000010000001011110000001110000110110101110100111000000110001011111010011011110000011100110011110001100010100011100000110000000100011001111010111010010000011010011111011111011010110111011001111000110000000001111111101010100000010110000110100000011001101011000000100000111111000011010101001000111111101000000101001000110101111000110111010000011000101000000110111011101111110111111110100011111101101101011011100001000100110000001111100001101101001001110000101011100000111100100010010000000110111110111011111110011000101111111100011101111110100000100000000110101101111011111110111111001011111011110000100011110100100001110101111101010101011001010110110000010011111110001011011010001001101110010010101110100110010000111001011011111110011100001001000100101010000000100011110111101110111011111111111111111111111101111111
GD,14,65,3,1,2,2009mb,2024-03-28,31,110110010111110000001110111111110001011000001110101000010000100000011111110111111010111100100000010011011011101100000000111000000000010000001010111010110110111100000000001010100010110100010010000101110101001010111111010111110000001101110011010011011001111011001000111000111100100000111110110110101111101001000110010000011110000000010100100000001110010001000000001000001100000000101111100011011111000001110011011100000010000101100011010000010111110111100100111001001101011100000110010110100001110000100000000010100110110011001100001110110101010001010001000101100000101000000110111100111011100000101100011011111001000000000010001001100010111100000110100001000000010101000010000001010100111100100110000001010001011110100001011011010111000101000001111111100000010000000000010101111110100100101110001010001011000011011001110010110001011101000001010011100001110010000001001101000100100100010010010110100001000001001000010100111001001100011110000111000010010000000010100000101011011110110000100001011010001001011101111010101100101111111111111010000111011000
GD,14,66,4,2,2,2009mb,2024-03-28,31,001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000100000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000101000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000000000000000000000
GD,14,67,5,3,2,2009mb,2024-03-28,31,110111111000111000011000010000001110011101110110010111000100101111000001001011111000000101100010000000100111011011101111000000001001011110010111000100000000011001100101001000000001100100000000100000100100001111001100011101000100000010010011010101000000111000000000100010100110100010001100010100000110101011100011001000100001000010011000100001001000001000000000001000011000000001111000001000010011000111101100000000110100000100100000010000001010101000001101100001001011100000010010010000000010111000000101100000010001001100000101000100000000111000001100000000010000100001000000000001010000110100010000101100000010100100100000010011100000000100010010001000001010010000000100000010011110001000001110100000010000010010000000001000000100000000000010100101010100010001101001000100010100000000000000000000111001001000110000100110001000000010001001000100110010001010000000010000000011100000001010100001100000000000110001100000000110010010010110011000110100100000001000000100001000001000010000000000010000001111101110101100010101110001110111100100010110010011
GD,14,69,7,5,2,2009mb,2024-03-28,31,011110010101010010100001000001000111000000000011010100001000111001001011100001001000001110000010001000000111110000000010010000101000000011010000011100001010010010011100100000100010001110100000000000011010001001001010011000000000010000101101000011000101000000011010000000101010000100001011110101010000000100000101011101000000001000100000010000011100010000001001000010000000000001000000010011010100000010010010001000001100001010000000100100000110010001001011010000010111110000011010001000101010001000000001010000000100000001000001001101001000000000000101010000100001101000000100110100010010000000100010101001010111001100000000001101100110000000000101000101001000011100110010100010111000000000101010000111001000010101010010100010011110101000000000100110010000001000000100010001000100000001000000000000000100001001000100000000000001100010000000001101000000001000000000001111000001100101001000000010001101010000001000101000100000100011001010000100000100001101000000101101100000001001100110000000000001101001011010001111110111101010001000101111100110111100
GD,14,70,8,6,2,2009mb,2024-03-28,31,111011010111011110110110101110110101010110100101000101011101010110101001100011111010001000111011010010101001010101101010101011111011000000010101111000110101001011011001000100001010110111110100011101111111101101000001011010111010000010001000001000011101010111011101011111001000101011010111001010101001101100010010100100001110101100100000010101100001111000100001011010101010010111011010110111101110000010111000011010010000010101001010011011111010011111011111001100100011100100110010110010110001010000000100010000000000001010111110100110001101010110101111001110100101000010000000100000001001010111010000111100011010000100011110101101000000101110010000010110110110000010110010100100010010100001000111111101011000100000111001010101100110000010001001000001000100100011101010111000011010010110100101011011101001111001001001001100010101010110111010010010000001101101101010010111100010000001000010101001100000001100111101010110000000101010101000111111001100100001101010110100001011110000000101001010110100001110011111011110011011011111111111110110111101111101
GD,14,72,2,8,2,2009mb,2024-03-28,31,011011111111100110110001000100010000101100010001010110101101100011010000011001000000011011000101011000000001011000010111010000111000000010000101000100010010000001100100000011000001000100000001100101111110101110001111011000000100000000000000001000000100100000000101110000000001110001010101110011110100011101100001110000011000100000111010100001110100100110000100000111100100101000000000000110001100100011101100000010000001111110001011001000000100001010101000100101000000100000011100001000101000000100000000001000110000000010100010100111100000000100001100010000001000000010001000100001000110010001000000110111001100010101000000000000000101110000010100010011100000100000000001110100010010000001000100010010000100001101111001000010010000100100010000000000010110000000001000000000001000000010001000000000101101111010001010110111000000000110000101100000000001010000010101011110010000000011000001000010010000001000001101011011101000000010100000000100000000000111000000001100000001000000011000011101000010000001111110110011110001111110101000011111000101010010
GD,14,73,11,9,2,2009mb,2024-03-28,31,111011010010000010011011101000100100100011110101010101001011010000100001000010111101010000100111010011101010001010111000000010000001000010101011111000110010011001011100100001000010001100010010010001001100111111010011001000000010111000001010001001001001100100011000000110000000010011100011000101111000000111011101110100000101100010011100010000000011110111111010011100000010010000010100010110000001100111110111101000101011111000011001111100100000100100111001000110001000010001010000110100100110011000000000101101100000000101000010100001111100100110001000010000001001000001001000001000011010000000111101111111101110001000000000001001110001000001001000010110000101010101100100101110101100000010100110100000000101000001110000000000011000100100010111101011001010011000100010101101011001000101000001000010101111111010000101011011100101011001010000101010011001010101011110101000000011000000000001000000001010100000100000000100001100001000110001000001100011000000010100011101010111011000000101000101000000101011011111111101110000010101111111101111001110110111
GD,14,74,12,10,2,2009mb,2024-03-28,31,111100111111111011000100011110110001011010010010100001011000000101011100110000001011000010001001010100101000000000000001000100111001001101010100001001101001010000000000010101011011000010110101000100011100101101111100101001010111010010000000001010111101010110101100110101010110100110100100010010100001001010000000010000100111001100100100010110110000000000101000010000010000110110001000101110101110100010111000100110101000101011010010010110101101111010110110101111110100011000110001011101111111011110100000000110110101010110100000101000000001000000000000010100000100101100100100110101111011100101000100101001110001010110100100010110011011100100001111010000101100010100101100010111010000100010000000000010110010101100110100011000001000000001110001000000101100000010100101001000000000000100101001000001011011011101011001000011111100000000001010110010110110101010101001000000010110110100101101111010010010000000110001001101010101100101000111100100000000001000000000000000101000101101110100100000100100100110110111100111100101011111011101000011110110001110
GD,14,75,13,11,2,2009mb,2024-03-28,31,100110101011000000000000010000000000000000000000110000010000000000000000000100101000000001010000000000000001000100000000000001100000000100000000000010001000010001000010100000000000000000000000000000001111000101000000010000000001000000010100000001000100000000100000000000000000100000001001010000000000000000000000001000010100100000000000000001000000010000010000000000000000000000000000000000000000000001000000000010100100101000010101001000000001000000000000000000010010000000000110000000100001000010001000000010000100010010001010000000100010000000000000000000000100000000000000001000000000000101000010111011010000100000100000100100100001010000000000000100000000001000000100000000100010100000001000110101010010100101000100000000000011100000010000001000100000000000001001100100000000001010010010000000001001000010000000000110010100000010000000000000000101000000000000000000000000000000000000000000000100000000000000000000000000000100000000000000000000000000010000001000010000100010100000000000000001000011001100000011001001011110110100000011111011100011
GD,14,76,14,12,2,2009mb,2024-03-28,31,000101100000000000110000000000001001001000000000010101100000000010000000000001000000001010010000000001001000000011100000000010100001000000100001011000000010001010100001001000010000000100100010000000011111100101001000010000000111000000000001000011100100001000000000000100000010000000010110000000100000000100000000100100000000000000001001000001010001000001000010000101100010000010101100000000101010001000010111100001000100000000100100000100110100000000000010000000000000010000000100000001000000000000000011001000000000000000000000000010001000001000000001000000010011000000000000001000000001100000000010011001011100001010000000000000000000000010000000001001001001110000010000000110100000000000000010000000001000000000010100010000000000100000100110110000001001011010000000000000001000000000010110000000100110010000101000000001000010100110001001000101001000100000000010000000000010000000110000000011000000000000000000100100000000010000100011110000000100100000000100000110000000000000000011011010000000000010000001110000000000000000000000000000000000000000
GD,14,77,15,13,2,2009mb,2024-03-28,31,111011111101001111001001001000001100101010010110011110101110001000010100001000101010111011101110101000100011110101011101100000010010001000111110100001110010101000010000010100010001000001000000000001011101011101010100101010101000100101000100101110010000011110110010101010001001100110100010000100001011001010000000100000101010110001101000001001100100000000010101010110100101101100001001100001011000000110011010000010110100000110011110110101010101101101010101000001101101110100001001100000011011001100110001001110110010110100001100010010000000000000111011010100001011000000010100001010101000000100100000110110101011101100100011101101110010001000000010101011010100111101101010010100000011001000000101011010111000110100010101000010000010001111011001010000001000001001011101111000100010010100000000000000011001110000001011000000000000100100001001000000000001000010000010100001101010101001000001100010001101010111000001000010100000011000000000110110010100000001000000010000000100000010000000100011110111110000111111111011101111100100001111001010100101111111
GD,14,78,16,14,2,2009mb,2024-03-28,31,101110001011001010110010100010000011001100010000000100001000000101011010100100010100000101010000101000111000101100000000100001010011000101010000101000000000010101101111000010110010110100001011101010001101010101111011110100010100000100000000000100010000100100101010000000000000000001000000100000100010101101000001001011000000010000011001011111001010001000000010100010000000011010101001010000010010001011101000100001000000100000000000111000100100100010100101000000110100001000000110101010000000001000000001000001000000000100000000100101110101010000010101000001110000010101001001000101000100100001011100000110001010101100101000010101000010100010000000001001010100000100010111010101000010011000000110100001011100000101000000001000010010110001011101001000110001010000001000111000100110011000000100000010101000101111010000100010101000010110110100101001001000010110010000001000100110001010001001101000000010100110000000000100101111011000101011010100000010000000000110100000000101101010100110000100000101000111111000011000001011101001111110110111100101011101
GD,14,79,9,15,2,2009mb,2024-03-28,31,101110101010100000010000010000111000000000001000000000000100000100000001000000001010100010010000000000000000000000000000000000000100000000000000101010000000000010100001000000001000000001010010000001001010000100100100000100000000101100000000000000000100000000000000001000000010000000000000000000001000000000101000100000001010000000000000000000000000000001010110100010100100000000100000101000001001000001011010100000000100000000000000000000000000000000000100000000110000000100000100000000000000000000000010010000000000000010000000000000000000100001000000000000000001000000000001000010000000100000000100000000010000001000000000001000010101000000000100000100000000010000001000100000001010100000000000000000001001000000000000000100010010000000000101000010000000000000000001010010010000001000000000001100000100010111101000010000000000000010010010011000000000000010010000000100001000010000000000000000000000010000010100000000010101000000110100100000000001010000000000000000001010110111010010000000000000000011001010001011111101001111101101001111100100101000
GD,14,80,10,16,2,2009mb,2024-03-28,31,010000010000000000101001000001010100000010000000001000010001000000000000000000000000001100000000000000100001000001001000000000000000000000000000000000000000000000000000001000000110010000000000100000010101000000000001000000000000100000100100000101000000000100000000000010000000000000000000000000000000000000000000000000000010000000000100000000000000000000001000010000010001010000000000000000010000000010000110100011000000000000000000000000000000101000001010000000000000000100101000010010000100010000000000010010010001001010000100000000000000000000000000000100000000000000001100000100000000000000010000000111010010001000000000001001100000000000000000001000000010001000000000000000000000000001000000000000100000000001000000000001001000000001010000000000000001000000000000000000000100100000000000000000010100000010001000000001001100000001101000000000000000000100000100000000000000010000000000000100010110001000011000000000000010000000000000000000000100000101000000000000011010100000000010000000000000000000000000000010010000001000000000101000000000000000
GD,14,81,19,17,2,2009mb,2024-03-28,31,000100100001101100100000100110111010011000001011001101101000101110101000000000100110011110101111010111010000101001000100000001100100000010111000111001000000001011000100000010000001001000000000011100100011100000000000000011000100101000000010110111100111001110010010111100101010010110000001011010010000000010000111100111111000001001000000011010100000100001110001100000110100000000000001011000000000010010011001100010011110000101000000010001010010010000100010010100000100100000000101011100010010011001010010010100000001101000000000000101010000001001010000010100000000010110001000000000100010000000010111010111001111000010100000100100011000000001000001111101001001010000010100001000100000000000010000000000100000010000000000000000001000000010010100011000100000000000000000010000000000001000010001000100011110111011000000000000001100011010000000001101010101010110101010100001100000000100000001010000000000000100001000010000100011010000001100000000111111010011101001100000010100000000000110010000000000010101000000000111011101111100011100111111000000101111
GD,14,82,20,18,2,2009mb,2024-03-28,31,000000010000000000000000000000000001100000001000000000000000000000000000000000000000000000000000000000001000001000000000001000000000000000110000000000010100000000000000000010010000001000010011000000000000001000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000010001000000000000010000000000000100100000000000100010011000000000000001100010000000000001000000001000000100000111100000000000000000100000000000000000001001000000100111000000000000000000000000000000000000000000000000000000001000100000010000010000000010000101000000000000000000000000000000000000001000000000000000000011000000000000100001000000000100010000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000100000001000001000000000000000000000000000000000000100000000001010100000100000000000000000000000100001000000000000010000001000000000000000000000000000000010000000000000001000000000000000100000000001001000111000000000000100000000000000000000000
GD,14,83,21,19,2,2009mb,2024-03-28,31,000000000000000000100100000010000000001010000100000000000000000000110001101111000001010000000001110000001101000000000000100000001001010100110000010000000010110010000000100000001000100010010001000000101011011101000001000100100000000000100100001010000000000010100010010011000001000001001100010000100001000100001100000000100011000010100010010101011001000000100000000100010100011101000011010101011000110010011000110010001010101101110000101010100000110100010000000010010010000000010001100001100010010100010000010001000100100000100000001101010000101011001000010000001100000010000001000000101000100000000100111001011000010100000001100000001101000001001100000100000000010010000000011010000000101000010000000000000000000010000100100001010011101000010000000001000000010010000000100000010000010101000000000010101010100101011100000000001000100000011000100000000100000000010100001000011100001000001010000000010010000100100010000111000000000010011010000010001000000011011000000000000000000001100000010000010001001010100101010001111010010100100110101010000100110011
