genotype,day,fly_id,chamber_id,fly_id_64,var,exp_name,date,flies_remaining,jumpdata
GD,7,84,20,20,2,1985mb,2024-03-21,32,010100000100100000000100000000000000000000000100000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000001110001000100000100000000000000000000000000000000000000000000000000000000000000000100010000000000000000000000000000000000000000000100010001000000010000000000000000000000000000000000000000000000000001010000100000000000100000010000000000000000010000000000000000000000000000100000000000000000000000000000000000000000000000100000000000000000000000000100000000100000000000100000100010000000000001000000000000001000001000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000000001000000000000000000000000010000000000000001000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000001001000000000000000000000000000000000000000000000000100000000010001001000100001101000000000100000000000000100010
GD,7,85,21,21,2,1985mb,2024-03-21,32,111100100111010001000001110000000000010111000000011000011100001000101001011001011000000111000000000000010010011010000000010001001100110001000000000010010100001001011001010100001010010000000000010010001000101100010001000001010110000000110010000000000000110110001010100110100110100001000011000001000000001001100000110100000100111000000100000000001110100100011001001001110000100000001010000000100110000010101110100111010100011010001000000011100000001000000000001000000001010000000011100100000000000000000000000000000001100000010000111000000010011001000000000001000000000000001000000001100000100001000010111100001000010000100010000101010110000000010110011000110001101100011100100001000010010000000000000001000000010010100000000100000010000010000000001101000000000000001000000110001010000000010000101000001011010111001100101000110000100001010000000000100100000000000101010100110001000000000000101000110001000100000000101010010110110010000001001000001010000001000000000010110100010000000010000000000001011001101011110111110110110000001000101011111101001001
GD,7,86,22,22,2,1985mb,2024-03-21,32,000000010100001100101000000110000010001010000000100000000000000000010000100001100100000000000000000000000000001001100000000000000000000100100000000001000000000001000000000100100010010001001000000100001100000000100000001000000000010001001001100001001010100000000000000000100000000100010000001110000000000001000000001100000010000000101000100000010000000100000000100001000010001010000100000000000000000100000000000100000000000000000110000001000000010100000100000010000010000000000000001000000000000000000000010100000010000100000000101001001101000000000000000000000010100001101010010010000000000000000000010001010010000001000010000010101100010000000010010000100000000000010000000100010000000001001010000000101010100000000000010100001000000001010000000000000101000011001000001000000010000000010010011000001000001000001000010010100000000000100000000000000010100010001000000000010001110000000000001000000000000001000000010001001000010010101000000000000000001000010000000000000000000000000000001000100010100001100000111111010101001010101100000101001100111000
GD,7,87,23,23,2,1985mb,2024-03-21,32,000000000100000010000000000000001000000000000000000001010000100000000000100000010000000000000000000000000100000000000000000000000000000000000000000000001000000000000000000000000000000010000000000100000000000000000000000000000001001001000000000000000000000000000000000010000000000100000000000100000000000000000000000000000000001001000000000010000000100000010000000010000000000000100000000000000000000000000000001000000000000000000100000100000000000100000000000001000000000000000000000000010000000000000010000000000000000100000001000000000000000100000000000000000000000100000000000000000000000000010000000000000000000100000000000000000010000000000000000000000000000000010000000000001000000000000000100000000000000000000000000000001000010000000100010001001000100000001000010000100000100000000000000010001000011000100000001000000101000001000000010000000110100000100001000010000001000001000000000000000000000000000000000000000000000000000100000000000010000000001100000000000000000000000000000000100000000010100000001011110000000111001000001000000000100000
GD,7,88,24,24,2,1985mb,2024-03-21,32,000000000000000000000000000000001000000000010100000000000000000000000000000100000000000000000010000000000000000000000000000000010101000000000000010000001010000000000100000000000000000000000000100000000010001000010000001101000001001000000000000100000000000000010001000000000000000000000000010100100000010000100100000000010000010000100100000000000000011000000000000000000000100000000001000001000000010011100100001101000000000000000001000100000000000000001000000000000011100000100000000000100000000000000000000000000000000000000101000000000000000000110000000000010000100000000000000001000101100000100000010100000110100000110010000000000000000000100000011000010000000000010101000010000000000100001000010000000010001000100001000000000000000000010000001000000000000000000000000000000000000000000000000000001100000000000110000001000000000000010010000000000110000000010000110000100000000100010101100000000000010001000000000001010110000000010000000100000000010000100000100010000010000010111011000000000000011001100101001011101001110110010000001000010000000001
GD,7,89,25,25,2,1985mb,2024-03-21,32,110000000000000010000000000100000010000000000100000000001001000000101100010110000000000000100000000001001000010000010010000000000000001000000000010000100000000000010001000000100000000010000000001000011000010100011000000000000000000000000001000000110000100110001010000000010000010010000010000000000000000000000000000000100000000010010100000000000010000001010000000010000000001000000000010010000000000010000100111000001000000000000110000100010010000001100000010001000000000001000000010000110000010000001100000000100000010000111001100000000000100000000001000000000000010001000000100000000101000000000000010000000010001000000101000000000000010000100000010000000010001000000100000100000000000000000000000000010000000000000000001000000000001000010001000000000000000000101010000000010001000000000000000000001000010100001010010000000000000000000000010100000000000000100000000000000000000000000000000010000011000000000011000011010100100000010000000100010010000000100010000101000000000000001011000100001000000010100101100000001110101110100000011011110111101011
GD,7,90,26,26,2,1985mb,2024-03-21,32,110110100000100000100000010010100000000001001000010100010000001000100000001000010001100001010110000000000100000001000100000010000000000001001101100110000000010000010000000100000101100011001110000000001100100010111011100111111000101101010001110110111110011101101010010110000000010110000000000000000011000010010010101010010111000001000000000100000001001110000010101000100000000110010011000100000100011110111110100001010000000010100001000000000100000110000011010100000000011100000100100001000011001010010101101000001000010000001110001110101000000000000000000010000010010001001000001000000100000001000010101110100000000001000110011000000000000001010000001000000001010111001100100101101111100001110001001001011001110011001000010111101010101100011010001010000001101101000111111001010000101110000100001100110000000000001000011001010000010010010001010100000000100001001000001100111000100000010000000000100100010000001101001011101010110000001100100101000000001010101110000010001001000010101101110000000000010011111100111011110101111111100010111111111101010001
GD,7,91,27,27,2,1985mb,2024-03-21,32,010100000000101100001001000000000001000000100000000000000000001110001011100000011000011000000000001000110000000001010000010001000000010000010000000001001000100000110000010000010000000010000000000001000111100110001000111000000100100000111000010000100000001111110101000001000100100100000101000010100001010100001000000010100010001000010000000001001100000000010000000000100000001010010010001001100000000110000010000000010000000000000000000000100011010010111000010001000010110000000101000010000011001000010000011000000101010000000000000001101100000000101000001000000010000000000001000010000000100001010000011110110011101011111000000000100001000000000000100000100000000011000110001011101010010101000000000000001000010101000001100001001000010000100001000010010110011001000100001000001100100100000010000001101100000100100001011000010000000000101000000010000000000000001000000000010011000001001000000100010010100000000000101000000101001000111001000011100010101000000001100001001010010000010000000000011000001000001000011000110001110011011111001111110111100000
GD,7,92,28,28,2,1985mb,2024-03-21,32,011010010000001000000000000001010100100110000010000100000000010010000000000011000000000010010000100000000000001000010001000000001001000010000000010000000000000000000000010110000000000000010011110110010100110100100100000000100000100011100000000000000000000000000000000000000010001000000000000010000001000010000000100000000000001000010000000001110000000001000010000000000000000000001000101000100000110001100000001011010001100001000000000000000000010100010001000010010000000001000110000000000000000001001100000000000101101001000001000100000000000001010101101000000000000010000000100000000100000010000000000010011110000100000000000001000001000000000000001000100000000000001000010000010000000001000000100000000100000000101100001101001000000000000000000010000001001000100001001000001000100000010000000000000000100000000010000110010101000000101001000000000000100000000100100000100101000000010100010000010000000000010010000000001000001010000001010000001100000010000000000000000010000000000000000000000000000011110010010000010001000000010100000000110001001011
GD,7,93,29,29,2,1985mb,2024-03-21,32,000000100000000001000100100000000110000000000100000000000000010000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010001000000100000000100101000000010000000000000000010000000111000000010010100000000000000001000000000000000000001000000000000010000000000000000000001000000000000000000000000000000000000100010000000000000000000000000000000000000101000000000000000000000000000000000000000000000000010001000100000000000000000000001000000000011000000000001000001000000000010000000000000001000000000000000000000100000000010100000000000100000000000000000100000000000000000000000001001010000100100000100000000001000100100000000000000000001000100100000000000000000000000000000000000000000100000110101000010000000000000000000100001100010000000000100000000100010000010000000000000000000000000000000000000000000000000000000000000001000000010001000000000010000000000000000000000010000100000000100010000000000000010000100000000000001000001000010000001000000000001001000000000011
GD,7,94,30,30,2,1985mb,2024-03-21,32,011000010000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000100111000000000000000000000000000000000000011010000000000101001010000001100001110011000101111001001100000000000000000101001001001101011000000000101110101010101100001001000000000000000000000000000000000000000000000000000000001001000000000110110000100000000001101000010010000000000000000010010000001001001010101010000001010001000000001101110001100000010000000000000000000000000000000000000000000001000001000100001000100000101101000110010001000001000000000000100010100010110000100100010000011001001100010000000000110010001000010100010000000000000011000000000000000000000000000000000011000000100010111001001010000000000000000000000
GD,7,95,31,31,2,1985mb,2024-03-21,32,001000110000001001000000010000000000100000100000000010000000000000100110001010101000100000000000000000000000000000001000100000000010000000000100100100000001000000000100100100000010010000010000001101001101110101000101000000001000010101001010010001000011000101010001000001011000100001001000100110000000101000000100000100010000100000100000100110101100001000000010010100011010010000000011000000001010001000010010110101100010001001001000010000011001010100010010001010110001011011001001010100000010110001010010101101010101001001001010000000010110010010110101101010010010000100000001000001000001100000000101111011101011000000101001000000000000100000000000000000000100100000000000000011010111010011011000101001001000010000000010100100000101000000000010101010000101110001000100000000010001001100000101000000001001110000111010001001010001000000000000000000010110001101010000010111010100101001010011010100100101100100010000010011010010101000110001010101000100011000100010110100000000000000000001101100001010101010111111110010001111110011000100001101001101010110
GD,7,96,32,32,2,1985mb,2024-03-21,32,111010100100000000000000000000000000000000001000100000010010000001000000000001000000000000000000000000000000000000000000001100001000000000100000000000010000100100110000000000000000000000001010010000001110010100000000001000000000000101000000000001111000000100000000000000000000000000010000000000000000000000000000000111000000001000100000000000001000001000010000000000100001000101011000110000000010000011000000010010000001111000010000000000000000010000000000110000000000010000000000000100000010100110000000000000000010010010000000001010000010000000001010001000000000000000000010000000000100000000000010110100010001000000010100000001000001000100010000000000000000000000000000001100000000000001001001000010100001000000000000000000000000000000010000000000000000100000000000000110000000000000100001010000011101111011000100000000000000010100010000000000000010000001000000001010000000001010001010001100000001000000000010000000000000000010001000000000100100000000000010000110010000001011010000000000000010001010010011000101000110110000110010100011111011110100
GD,7,97,1,33,2,1991mb,2024-03-21,32,000000000011000000000000001000000000000000000000000010100010000000000001000000000010010000010000000000000000000000000000000000000000001000010000000000000000001000000000010000000000000000100000010000000000000000000000001010000000000000001000010000000000000000000100000010010000000010000001010010000000000000100000010000100000000000000000000000000000100000000000010000100000000010001000000000010000000000000000000000010000000000000000000000000000000001000000000000000000000000000010000001000001000001000000000010101000000000000101000000000000000000010000000010010000000000000010000001000000100000000100100000000000000000000001000000000000000000000000000010000000001001001000100000001100000100000000010000000000100000000101010000000000000100000000001000000000000000010000000000010000000000000000001001000000010000000000100000000001000001000000000000000000000000001000000000000000000000000000000000000000000000001000000000100000000000000010010000010100000001000000000001000000000000010000000000000000000001001010000000000000011010000000000000000000000000
GD,7,98,2,34,2,1991mb,2024-03-21,32,111011101000000000000001010000000111011101101000000000011111110101111000011000010010000111010000110000010110110001000000011001000001010100000101011000100001000111001010011110100111101000000000000100001111110010111000000100110000000100010000010001000000001100100011011111101000010110000100010000100000000100001010011000000000000001010001011001000010010001000000001000000000000010001111010101101111010101101111001010000111100000100000111101011010100010110100000000000010000000111000101000001010101011000001010010000100111100110111110011011101101011010101000100100000001100000000010100100100111000000011111111110001000010100010000010100000100000111010000000000000000010000001000000010000000001010011011011001000111010000101000000010001010100000100101100000010000000000000010010001000010010101000110000000011010101101000000001010110001001111100010000000010110101101000000000001001000000000000011100101111010111001010010000011010010000110011100011100000000000000001001010010111100010001000001101110100001000011101111110111111110110101101011000000011010111
GD,7,99,3,35,2,1991mb,2024-03-21,32,000010001000100010000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000010101000000000000000000010000000000000000000000101000000000100000000001010000000000000000000010000000000000000001000001000000000000000000000000011010000000000000000000000000000000100000000001000100000000000000000100000000000000000000000000100010001010000000001100100000000000000000000000000000100000000000000000011000000000000000000000000000000000100000000000000000001000000000000000000000000000000000000000000100000000000000000000000000000000100000000000000000001000101000000000000010000100000001000110000000000000000000000000000000000000001000000000000000000000100000000000010100000000000000000000000000000000000000000000101001000000001000000100000000000010001000000000010000000000000000100001010000000000000100000000000000000000000000010100000000000000000001000100000000010000010000000001000000000000000101000000000000000000000000000000000000000000000000001000000000010000000000100000010110001111001001010000011100000000000000000000110
GD,7,100,4,36,2,1991mb,2024-03-21,32,110111100010110100000011000000000010000000000100000001100010000000100000000000010000010001000010000100010000000101000010001100000100010000000100011010000010010100000000000000000110000010100000000000001001010010100100010000001011000100101000000100010100000010000011000100000000000000100000110000000000000000000000010001010001100000000100010001001000010100000000000000000000000011000000000100001000001011000010000001000000000000011000010001001000000000000001000000000000000000100100000000000000000000000000000000000010000100010000101011000010001100000000000000100000100000000101010101010000000000000000110011000000010000100010100001000000000010000000101000000100100100010010000001000000011001100000000000000000000001010100010000000000000000010000001000000000000011000000000000000000000000000000000100001001100001101010000100010100000000000100000000100100001010100000000010010000000000001000001000010000000001000000010000000000000000001100001000001000010100100100001001000000100000010010000101010001000010101100011010101111111111100110101001110111111001
GD,7,101,5,37,2,1991mb,2024-03-21,32,100011100000111000001000100111110111101000000000101100000010100011010100000001000101101001000000010101101000000011000011100100111010100001110011001001011000100001000110101011100000001100000001110101001010111011111100011101110100000000011010100110000011000100010000000000000100000111000001000010011000000000011010100001000000010101101110010010100001000101011000101110101000010000110000000110000011000001001101000001110001100100100100001010000000000100000000001100101100010011011000000000001001011001001001011000001110000001110100101000000000000101000000111000000111000100001000000000000000000001001100100111100011011011010101111011001100111001011001011001010100110000000010000000010000011010001001111110111011000101001001100000001001010000000100010101011101010000110110000010000000010000101111101000101100101110000100000000101010100000000000010001000001000010100101110000110001000000110001100000000000001001010000010001001100001010100001010100000100001000010001000000111000100000100010000010001001100110100000111011000001111110011111010001110010010011
GD,7,103,7,39,2,1991mb,2024-03-21,32,000000000000001000100000000000000000000100000000000000000000100000000000000100100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000000000000000000000000000000000000000100000000000000000000000100000000000000000000000000000000000000000000000000000000000000001000000000010000000000000000000000000000000001000000100000000000000000001000000000100000000000000000000000000000000000000000000000000000000000000000000000000100000000000100000000000000000000001000000000000000000000000010000000000001000100000000000001000000000000000000100000000000000000001000000000000000000000000000000000000000001001000000000000000000010000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000100000000000000000000010000000000001000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000010000000000000000010000000000000000001000000000100000010010001000011000001101000000010010000101010100000001
GD,7,104,8,40,2,1991mb,2024-03-21,32,010000000000000001000000000000000010010000000000000000000000000000000010100000000100110001000000000001000000000000000000001000000001000000000010000000000010000000000000000000000000000000000000000000001100000000000010000000000010100001000000000001001000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000100000001100000000000000000010000000000000000000100000000000000000000100000000000000000000000000000000100010010000000000000000000000001000000000000000001000100000000000000000000010001000000000000000000000000010010000000000000000000000000000000000000000000000000000000000000000000000000001000001001001000000000000000000000000000000000000101000000000100101000000010001000000000000000010000000000000000000001000000000000001000000000000000000100001000000000000000000000000000000100010000001001000000000001000010000000000000000000001000010000000001000100000000000010000000000000000000000000000000000000010000001011100010100010000001101000010001001000001110101000
GD,7,106,10,42,2,1991mb,2024-03-21,32,010000000000000000001100000000000010000000000000100100100001000000000010000010001000000000000000100000000001000001000000010000010010000000000000100110000001010000100000100000001011000000100000000100000010001000001010000100000000000000000000000000000001000001011100101001000000000000000010000000001000000010000000010000000000000000010000000000000100000000000000000100010000110100000000000100010001000100100000001000010100000000000000001000000100000000000000000000000000000000000000000000000001001000000000000010100001010000100010000000000000001010001101100011110000000000000000000000000000000100100010000001000000000000000000110000000100010000000000000010000000000000000000000000000001000000000000000000000000000100000000000000000000000000100000001100000000100000010010000000000000000100010000101000000000000000000000001000100000010000000100000000100000010000000000001100000001001000010100000000000000000000000000000110000000101000000000000000000001000010000100100000000100000000000000001010000010000000111001001000011000000011111000010000000000000000
GD,7,107,11,43,2,1991mb,2024-03-21,32,000000000000000000000000000000001000000000000001100000000000001000000000000000100000000000000000000000000000000000000001000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000001000000000000000000001000000000001000000010000000000001000000010000000000000010000000000000100000000000000000000000100000000000000000000000000000000000000000001000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000100100000000000000000000000000000000000000000000000001000000000100000000000000000000000000000000000000000000000000000001000000100000000000000000000000000000100000000000000100000000001000000000000000000000000000000000000100000000000000000010000000001000000000010000100000000000000000001000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000010000000001000000001010010000100000000100011001000000000000001
GD,7,108,12,44,2,1991mb,2024-03-21,32,001011000010000011100100000000011000000001100000100000011001110111100100010000000000000000010000000100000000000000001000010010000000000001001000110100001010000000000000000100000010000000000001100110010100000110010000000000001011000100001010011000000101000010101000000100000010001000000000000000000010011010011000010010000000000100110000000100000100001000000000000000010000001001000000100000000010010010010011110010000000001010100001000101000000100000010001010000000000101000100010100010100100000001000001100001000010000000000110101000101000000110000000000000110000000110010010000010100000000011000010000011000010010110000001110010000100100010001011000000001100000001101010000101000110000010000000000000000000001000000110001010101000000000010000001000000000000000000000000000010010001000000100000000001110011010010000100000000000000000101000000000100000000000000001011000000000000000000000001000011000000010000010000000100100010010100000000000000000000000000001000000100001000000100000000000000101000010001101000000110001001000000101010100111100000011
GD,7,109,13,45,2,1991mb,2024-03-21,32,000110000000000000001000000000000000000000000001000100000000000000000000000000000000000000000001010000100000000000000000000100000000000000000000000100000001000000000000001000001000000000000000010000000010000000000000000000000000001000010000000001100000000000000000000000000000000000000000001010000000000000000000000000000000000100000100000000000000010000000010010000000000001010000000010000000000000010101001000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000010000000000000000000100000000000000000000000000000000010010000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100100000001100000000000000000010000010110001100
GD,7,110,14,46,2,1991mb,2024-03-21,32,111001011101000100101100101000111000010010000111001001011000110000010000000000000001000010000001000000000001001000010000000000000000000010001000010011100000000000100000000100000000001000000000000000001111110000110001000001000010000101000000001000000000000000000001000001000000000000000000000000000000000000100000000000000000000001010000000100000000000000000000000000000001000000000000000001000000000010110101001100000110000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000100000000000000000000001000010000000000000000001000001000000000100000000000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000000000000000000001010000000000000000000000001000000000000001011011100000000000000000000000000000000100000000000010000000000000000000000000000000000000000010010000000010000000000000100000000000000000000000000000000000000000000000000000000000100000000000000000000110111011111101111110100110000001001111001110101
GD,7,111,15,47,2,1991mb,2024-03-21,32,101000001000100001001000000100000000001000000010000000100000101000000000000010000000000000001000001000000001000010100000100000000000000000000000000000000000000000000000000010000000101000001000000000000100000000000000100001000000000000000000000001000000000001100000000000000000100000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000001000000000000110100010100010001000000000100000000000000010000000000000000001000000000000000000000000000100010001000000100000000000000000000000000010000000000000000100100001000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000001000001000000000000000000000000100000000000001000000000000000001000001000000000000000000000000000100000000000000001000000000000001000000000000000000000000000000000000000000000000001001010000000010000011000000000000000000000000000000000000000000010010000000000000000010000000000000000000000000000000000000000000000000000001000000000110111101000000001000101111010010000100100000010
GD,7,113,17,49,2,1991mb,2024-03-21,32,000000100000000000000000000000000010101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000010000000010000000000000000000000010000000000000000000000000000100000000000000000000001000000000000000000000010000000000000000000000000000000100000000000000000000010000000000000000000000000000010000000000000101000000010000000000000000000000000000000011000000000000000000000000000000010100000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000100000000000000001000010000000000000000000000000000000000100000000000000000000000000000000000000000010000000000000000000010000000000001000000000000000001000000000000000000000010000100000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000010000000000000000000000000000000001011100000001010000000000100100000110000000011000
GD,7,114,18,50,2,1991mb,2024-03-21,32,000000111100100011010000100001010000000101000000000010100111010010110000010100011000110100010000000000111001101100101010100100000000100010010110001000000000000000000001000111100101000000001001000100000011000000000000100000101000100000000000000001001100000000101000000000101110000100010000000000011110010010100100000000000000000001100010100011000000000010000000000001000010010000101111000001000100100010110110000000000100010000011001001000000100101000000100000101101001100000000011100000001001100110100000110101000100100000010100100000101001001000011001001001001010100100010101100001000100000000001101111101100110010000011000000010000011011000001000001000000100000001100000100000000110100000100000000001100000000000110000010011001000000001000000011110101100000000001000011010100010000010100000100010101101000111000000110101001010100100000000101100001110001001001111000000000011000001010001000101001110000110010000000001001000110100000010001000100100011100000000000101000100000000000101000100100000000010001110100001110111110001001100001001110001000000
GD,7,115,19,51,2,1991mb,2024-03-21,32,100000001000000000000000000000000000000000000000000000000000000000000000000100000000000000000010000001000000000000000000000010000000010000000000000000000000000000001000000000000000000000000000000000000000000000100001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010010000000000000000000000000000000000000000000000000010000000000000000000000100000000001000000000000000000000000000000000000000000100000000000000000000000000010000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000100000001000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000100000000000100000000000000000000001000000000
GD,7,116,20,52,2,1991mb,2024-03-21,32,101001000000000000000010000000000001000000000001001001000000000010000000000000000000000001000010000000101000000001000000000000000000000000000000000001000000011000000000000010000000000100000000000000001100100001001100000000000000000001110001001000000000000000000010000000010001000000000001000000000000000000000000000100000000010000000100000001110000000001000000010000000001010000010000000000000110000000000000100111000001000000100000110000000000001000100100000000000000110000001010101000000000100000000010100100000001001000000000000010000100010000000000000100000000000000000100010000000001000100000001000000010000000000000101000000000000000100001011100000010000000000000000000000010100000001000000101000000010001011100010001011010100000000001000000000000000000010100000000000000000000000000000001000001100100000000000000000000000000000000000000001100000000100000101000000000000100000100000000000000000000000000000000000000010100000101001000000010010000000000000000000000001000000011000000000010000000000000100000000001110010000000001101111110000100000
GD,7,117,21,53,2,1991mb,2024-03-21,32,110001011000110000100100000100010000100101100100100000000011010010100000001001000000100000010000000000000011010000001000000010001011111100000001010000000000000000000000000000000100001110101001100000011101000101111111001110001000001001000000000001101100000001011110111001000101000010000001111100000000101001000100000000000100100000001100100000000011100011000110010010000100000100001100100100000000010011110100000001100000100000000100100001000000000000010000110100110101100000000000101100101000000100000100001000111000100000010000001000000000101000000101110110000010000010001000010100100000001000000111011101010101100100101111100001000000000011100010000100101000000000100101101100100000001000000010110000001011100100010000000011010000010000000000000110010000110000011110010000011100100100000000101110111111101000011100000100111000000000110100101001111100001001010100011010000000010000000000000001011001000101000100000000000101000000001101001000110000011000001000000100000100010110011011000000100010001101001111111011101000000110010100111101100000110011
GD,7,118,22,54,2,1991mb,2024-03-21,32,101110101110100001101001100001001110100001101011110100100000000011101000101000000001001000001001101101000001010000100010010100000000000010000001000000000111011110100010000000000000010001000000100011011111010001100000001000001000000000010111011100001100000100001001110000000000011010000001000000000000000011010000001001000000101000100001001101001000000000010010000000000111000100100010111001001001100111001100011000000000000000000000001000000000100000110111011001000000000101001010101100101100000101000110010101100000001100011001001000000100001010101010000001011000000000001010010010000000000001100000111010101111101000000110001010000100011000001000000001100001001000010011000000000001001100000000110000001100000000010010000011000000000000000001000110000000000000000001010001100000000000000000011000001000010100000010001000011001000000101011110001101101010000100000001000000101000000010010100001010001001000111000000000000000001010000010110010000000000000000110000000100000011001010100000100010000111001111100101110010111111010110110111110010010011011
GD,7,119,23,55,2,1991mb,2024-03-21,32,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
GD,7,120,24,56,2,1991mb,2024-03-21,32,111000010000000001000100000000100000000000000000010000001000000000100000001000000100000000000000100000000000000010000000000000001000000000000000010000000001000000000000000000000010000010000000000000001000010000100000010010010010000000000000000100000000000000000100000000000000000000000000000100010000000000000000000000000000000000000000000100000011100101010000000000000010000100000100000000000010000010100000000100001000000010100110000000000000000001110000010001000000000000000000100110000000000000000001000001001000000000011001000000000000000000100000000010000010000000000000000000000000000000000000010001000010000000000100000000000101000000000000000000101001001001001001000000100001000000000000000100100101000000000000000000000000100000101001000000000000100000000000010000000000001000000000010000000110001000000000101000000000100100000000000000000000001000000000000000000000000000000000000000001000000000000000000000000001000001000000001000000000000000000000000000000100001000000100001000000001000001110100010001011011000000001010000010110110001000
GD,7,121,25,57,2,1991mb,2024-03-21,32,110001000000100000000100000011010011010000000000000001000100011001010110000010100000100001011000001111100000110000100000000000000000000000000010001001101000100000000100101010000010001011100101010000000100001001011101000001010111001000001000000010000000101100101000001000011001011010000000001000000000000100000010000000001010000001000001000000000000000111101000010000001000000001000000001000000010100110010110000000100001001000010000001000001000100000101000000000001000000000001000000010001010000000010000000100000110010000010001001010001000000010010100000000100101000010000100100000000000000000000000100010010001001000000000000000000001000000000010000010000000000010000100000000100100000000001001000000010100100101100000000011000000010010000100000001001000000001000000000000000000000000000000000101101001000000100000000100000011000010001100100000000000001010000001001000100000010000000000000000010000000000001000100100000000000000000000100000000100000100000000001000001000000100100000000011110010000110101010110000101000111000110000011100110110101101
GD,7,122,26,58,2,1991mb,2024-03-21,32,100001010001010000000000000000100000000000000000100000000000000000000100100100011000010000001010000000000000000000000000000000100000000010000010010000000000000000100001110100100000001001011001000000000001000000001001000110010000000001000100000000100000000000101000000100000010111000000010001000100000011000000000000000001001000000100000100000010000001100001001000000000010110000000000000000000111000001000100000111101000000000000010001000000000000011000101010000000000000010000100000101000010001000000000000010001010001000000000100000000000100000001000000000001000001000010000000000000000000000000000000001100010100000000000000000000000000000000000000000001000000000010000000000000000000000000010000000000000000010100000000000000001000000001000001000000001000000000000000101000001000100011000010000000000010010100001000001000100000000000000010000000000000000000000000000011000000001001110001010000010000000100000000000110000001000000100001000000000000100000000000000100000000000000000000000000000000000101000011110011001010001110101001010001001111100
